券種,組み合わせ,配当,人気
単勝,5,640,3
複勝,5,280,3
複勝,15,1420,11
複勝,14,510,7
枠連,3-8,1640,6
馬連,5-15,21010,39
ワイド,5-15,6650,49
ワイド,5-14,1480,18
ワイド,14-15,9510,56
馬単,5-15,35740,67
3連複,5-14-15,99110,158
3連単,5-15-14,443940,728
