着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,4,8,ソーニーイシュー,牡4,56.0,川田,1:57.7,,2,3.6,35.7,栗東千田,520(+18)
2,4,7,リューデスハイム,牡4,55.0,北村友,1:58.2,3,6,18.9,36.3,栗東牧田,518(-2)
3,3,5,ルシュヴァルドール,牡4,57.0,坂井,1:58.2,アタマ,1,2.9,36.0,栗東矢作,538(-4)
4,5,10,ポッドロゴ,牡4,57.0,松山,1:58.5,1.3/4,3,4.8,35.8,栗東西園正,474(0)
5,5,9,ゴールドアローン,牝4,53.0,菊沢,1:58.6,1/2,11,56.0,36.3,美浦青木,464(0)
6,8,15,カネトシゴウト,牡4,56.0,幸,1:58.8,1,4,12.4,36.6,栗東大橋,464(0)
7,6,11,インザモーメント,牡4,57.0,岩田望,1:59.0,1.1/4,5,12.7,36.6,栗東田中克,488(+2)
8,3,6,ゲンパチムサシ,牡7,54.0,和田竜,1:59.0,アタマ,13,74.9,36.3,栗東佐々木,508(-6)
9,2,4,ロードマゼラン,セ6,56.0,丹内,1:59.0,アタマ,10,48.9,36.8,栗東奥村豊,486(-8)
10,7,13,アオイイーグル,牡5,56.0,Mデム,1:59.2,1.1/4,9,31.3,36.3,栗東大久保,496(0)
11,6,12,レッドプロフェシー,牡5,55.0,菱田,1:59.2,クビ,8,25.3,36.7,栗東大久保,482(0)
12,7,14,メイプルタピット,牡4,56.0,丸田,1:59.2,ハナ,7,19.3,36.2,美浦南田,506(0)
13,2,3,バリアントバイオ,牡5,55.0,小沢,1:59.3,クビ,16,223.3,36.8,栗東今野,532(+4)
14,8,16,サノノエスポ,牝5,52.0,吉村,1:59.6,2,14,98.0,36.9,美浦中舘,460(-4)
15,1,1,メイショウシナノ,牡5,57.0,田口,1:59.6,ハナ,12,57.2,36.7,栗東大橋,486(-12)
16,1,2,ヨリノサファイヤ,牝5,52.0,松若,2:00.1,3,15,192.5,36.8,美浦根本,516(+2)
