馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,オリオアルセーリオ,牝3,北村宏,美浦・木村,差し,38.1,7,7,2歳新馬,35.3,402(+4),中山,62,中8週,Y,,1,レイデオロ,ステイゴールド,,
2,1,ポッドロワール,牡3,キング,美浦・畠山,,12.6,5,6,3歳未勝利,36.7,496(-2),中山,27,中3週,Y,,3,レイデオロ,Multiplex,,
3,2,ヴィーデ,牡3,三浦,美浦・戸田,先行,33.9,6,6,3歳未勝利,37.1,492(+6),中山,26,中3週,Y,,3,ルヴァンスレーヴ,ダンスインザダーク,,
4,2,リアライズハロック,牡3,大野,美浦・池上,差し,62.9,9,7,2歳未勝利,37.0,476(+6),福島,90,中12週,Y,,3,ノーブルミッション,キングヘイロー,,
5,3,ニヴルヘイム,牡3,戸崎圭,美浦・栗田,差し,3.5,2,4,3歳未勝利,34.5,450(-2),中山,33,中4週,Y,,3,エピファネイア,ダイワメジャー,,
6,3,タッセル,牡3,津村,美浦・菊川,差し,151.3,11,9,2歳未勝利,36.1,474(-4),中山,42,中5週,Y,,3,ディーマジェスティ,Kitten's Joy,,
7,4,アルカラス,牡3,木幡巧,美浦・相沢,先行,379.7,14,14,3歳未勝利,38.2,506(0),中山,26,中3週,Y,,3,ゴールドシップ,クロフネ,,
8,4,ベリーズブルー,牝3,,美浦・鈴木慎,追込,284.1,13,12,3歳未勝利,36.9,418(-2),中山,26,中3週,Y,,3,フィエールマン,コマンズ,,B
9,5,ユーウェイン,牡3,丸田,美浦・宗像,差し,446.9,16,8,2歳未勝利,34.1,452(+8),東京,105,中14週,Y,,3,マインドユアビスケッツ,ディープインパクト,,
10,5,アロンズロッド,牡3,ルメー,美浦・国枝,差し,2.4,1,3,3歳未勝利,35.1,486(-6),中山,21,中2週,Y,,3,エピファネイア,ロードカナロア,,
11,6,クラレット,牡3,武藤,美浦・古賀,差し,118.4,10,8,3歳未勝利,36.1,492(+2),中山,26,中3週,Y,,2,サートゥルナーリア,ゼンノロブロイ,,
12,6,サラニキケン,牝3,木幡初,美浦・竹内,,160.9,12,,,,422(0),,,,,,,ルーラーシップ,マンハッタンカフェ,,
13,7,ウインソラネル,牡3,松岡,美浦・鈴木慎,追込,608.4,18,16,3歳新馬,35.7,458(-2),中山,20,中2週,Y,,1,ディーマジェスティ,アイルハヴアナザー,,
14,7,ダノンアンチュラス,牡3,横山和,美浦・国枝,先行,9.8,4,4,2歳新馬,35.1,476(+8),東京,98,中13週,Y,,1,エピファネイア,ディープインパクト,,
15,7,インパクトシー,牡3,横山武,美浦・大竹,先行,4.1,3,2,3歳新馬,35.2,510(0),中山,14,中1週,Y,,1,フィエールマン,ダノンシャンティ,,
16,8,ピティロディア,牡3,内田博,美浦・西田,追込,45.6,8,5,3歳未勝利,35.8,452(-2),中山,26,中3週,Y,,3,キンシャサノキセキ,アグネスタキオン,,
17,8,フライハイ,牡3,菅原明,美浦・中川,差し,410.1,15,14,2歳新馬,35.1,466(+2),中山,69,中9週,Y,,1,シルバーステート,ローズキングダム,,
18,8,フィエールガール,牝3,吉田豊,美浦・土田,差し,450.3,17,11,3歳未勝利,37.3,456(+2),中山,26,中3週,Y,,3,フィエールマン,ゼンノロブロイ,,
