着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,フェーレンベルク,牡5,60.0,高田,3:41.3,,1,1.6,13.8,美浦千葉,482(-2)
2,3,3,フォージドブリック,牡4,59.0,大江圭,3:41.3,アタマ,5,14.7,13.8,美浦西田,550(+12)
3,5,6,タマモエース,牡6,59.0,小野寺,3:41.5,3/4,3,7.5,13.8,栗東宮地,488(+2)
4,8,12,メイショウアツイタ,牡7,59.0,難波,3:41.8,2,7,22.6,13.8,栗東高橋忠,510(-4)
5,4,5,クラップサンダー,牡6,59.0,黒岩,3:42.1,1.1/2,8,32.0,13.8,栗東牧田,462(-18)
6,2,2,スズカキング,牡8,59.0,石神深,3:42.1,クビ,9,35.0,13.8,栗東谷,456(+2)
7,8,13,ケンアンビシャス,牡7,60.0,五十嵐,3:42.5,2,2,6.9,13.9,美浦久保田,486(+2)
8,4,4,シゲルタヌキ,牡6,59.0,小坂,3:43.8,8,11,49.8,13.9,栗東谷,486(-12)
9,6,9,サルサロッサ,牝6,57.0,森一,3:44.0,1,10,40.4,14.0,美浦高柳瑞,454(-2)
10,7,10,ニシノパプルブリリ,牝5,57.0,伴,3:44.9,5,6,19.4,14.0,美浦加藤和,488(+4)
11,6,8,アルマーザアミール,牡4,59.0,小牧加,3:45.1,1.1/4,12,57.4,14.0,栗東斉藤崇,504(+6)
12,7,11,フリーダムレイン,牡4,59.0,中村,3:47.4,大,4,12.6,14.2,栗東高橋一,480(+2)
13,1,1,エコロマーベリック,セ5,59.0,草野,3:49.0,10,13,62.1,14.3,美浦岩戸,502(+12)
