券種,組み合わせ,配当,人気
単勝,10,510,3
複勝,10,190,3
複勝,1,160,2
複勝,8,250,5
枠連,1-8,1040,5
馬連,1-10,1080,4
ワイド,1-10,450,4
ワイド,8-10,770,11
ワイド,1-8,910,12
馬単,10-1,2170,9
3連複,1-8-10,3710,15
3連単,10-1-8,16590,55
