券種,組み合わせ,配当,人気
単勝,1,350,2
複勝,1,230,2
複勝,5,480,5
馬連,1-5,2040,7
ワイド,1-5,520,6
ワイド,1-4,570,7
ワイド,4-5,1100,13
馬単,1-5,3180,11
3連複,1-4-5,4470,17
3連単,1-5-4,17290,56
