登録番号,馬名,性齢,斤量,騎手,厩舎,脚質,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
8,シュヴァルツペルレ,牝2,55.0,浜中,栗東・武幸,差し,1,2歳新馬,35.1,,札幌,22,中2週,Y,,1,リアルスティール,Anabaa,,
1,シルクドマルス,牝2,55.0,坂井,美浦・松尾,先行,1,2歳新馬,35.4,,福島,71,中9週,Y,,1,アドマイヤマーズ,Dynaformer,,
7,シルバーウィル,牝2,55.0,武豊,栗東・松永幹,逃げ,1,2歳新馬,35.2,,札幌,50,中6週,Y,,1,キタサンブラック,クロフネ,,
6,セプタードアイル,牝2,55.0,荻野極,美浦・矢嶋,先行,1,2歳新馬,32.9,,新潟,64,中8週,Y,,1,ミスターメロディ,ハービンジャー,,
4,ユーダブルワン,牝2,55.0,松山,栗東・杉山佳,逃げ,1,2歳新馬,35.3,,小倉,70,中9週,Y,,1,エピファネイア,Doctor Dino,,
5,リサナウト,牝2,55.0,ルメー,美浦・黒岩,先行,1,2歳新馬,35.0,,福島,77,中10週,Y,,1,リオンディーズ,ディープインパクト,,
3,リリカルフレア,牝2,55.0,戸崎圭,美浦・畠山,差し,1,2歳未勝利,34.9,,新潟,63,中8週,Y,,2,ポエティックフレア,スクリーンヒーロー,,
