着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ルクスフロンティア,牡5,56.0,武豊,2:04.5,,9,31.0,38.3,栗東松永幹,492(+4)
2,8,15,ゼットリアン,牡5,56.0,松山,2:04.9,2,6,18.6,37.6,栗東吉田,444(+2)
3,7,14,クールミラボー,牡5,55.0,キング,2:05.0,3/4,7,19.4,39.1,栗東寺島,488(-2)
4,4,7,ウェルカムニュース,牡6,57.0,団野,2:05.1,クビ,8,29.2,38.6,栗東池江,510(+14)
5,6,12,ジューンアヲニヨシ,牡5,56.0,鮫島駿,2:05.1,クビ,2,4.0,38.6,栗東松下,488(-6)
6,7,13,マリオロード,牡6,55.0,池添,2:05.1,ハナ,16,149.6,38.2,栗東安達,512(+10)
7,5,9,アイファーテイオー,牡5,53.0,幸,2:05.4,1.3/4,14,102.3,38.5,栗東鮫島,472(-6)
8,1,2,リチュアル,セ6,55.0,浜中,2:05.4,アタマ,5,10.4,39.4,栗東田中克,520(+6)
9,8,16,カズペトシーン,牡5,57.0,西村淳,2:05.6,1,1,3.6,38.2,栗東池添,498(-4)
10,6,11,バハルダール,牡6,57.0,水口,2:06.3,4,10,33.5,38.3,栗東池江,514(-2)
11,2,3,フォーチュンテラー,牡6,55.0,藤岡佑,2:06.3,クビ,12,40.7,38.5,栗東浜田,478(0)
12,3,5,ダイシンピスケス,牡7,57.0,岩田望,2:06.6,1.3/4,11,34.5,40.2,栗東森秀,524(+12)
13,5,10,エナハツホ,牝6,52.0,吉村,2:06.7,クビ,15,128.6,38.7,栗東吉田,450(-2)
14,2,4,タイセイドレフォン,牡6,56.0,田口,2:06.9,1.1/4,13,41.0,40.2,栗東西村,498(+4)
15,4,8,リアレスト,牡4,56.0,北村友,2:07.7,5,4,7.0,41.0,美浦尾関,510(-18)
16,3,6,シゲルショウグン,牡5,56.0,和田竜,2:08.8,7,3,5.3,42.8,栗東大橋,504(-4)
