馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ペプチドヤマト B,牡5,松山,栗東・武英,先行,8.9,4,2,,36.4,490(+4),中京,21,中2週,Y,,3,ドレフォン,コロナドズクエスト,
2,1,アウグスト B,牡5,丹内,美浦・斎藤誠,先行,126.2,13,8,,36.6,518(0),中京,28,中3週,Y,,3,ザファクター,ゼンノロブロイ,
3,2,ハヤブサジェット,セ4,,美浦・青木,先行,19.6,7,11,,37.3,452(+6),新潟,43,中5週,Y,,3,ダノンレジェンド,ディープスカイ,
4,2,ダノンミカエル B,牝4,横山典,栗東・安田,先行,43.8,9,6,,36.8,422(+4),新潟,42,中5週,Y,,3,ダノンレジェンド,ディープインパクト,
5,3,グッドウッドガイ,牡5,中井,栗東・村山,差し,135.7,15,9,,36.0,510(+6),中京,22,中2週,Y,,3,コパノリッキー,アグネスデジタル,
6,3,ケイアイメープル B,牡7,ティー,美浦・小島,先行,134.5,14,1,,36.5,482(-12),中山,276,中38週,Y,Y,3,カレンブラックヒル,トワイニング,
7,4,グランフォーブル B,牡4,吉田豊,美浦・土田,,13.5,6,1,,36.0,476(+4),東京,147,中20週,Y,,3,タリスマニック,ネオユニヴァース,
8,4,ブシン B,牡3,武豊,栗東・森秀,先行,2.9,2,1,3歳以上2勝クラス,36.8,476(0),中山,21,中2週,Y,,2,Into Mischief,Mr. Greeley,
9,5,レヴール,牝5,シュタ,美浦・小笠,差し,79.4,11,8,,36.8,476(+2),新潟,43,中5週,Y,,3,トランセンド,ディープインパクト,
10,5,ガビーズシスター,牝3,ルメー,美浦・森一,先行,2.9,1,1,,35.5,460(-6),札幌,49,中6週,Y,,3,アポロキングダム,スペシャルウィーク,
11,6,ウナギノボリ,牡5,西村淳,栗東・音無,追込,118.6,12,12,,35.8,474(+6),中京,21,中2週,Y,,3,ドレフォン,サンデーサイレンス,
12,6,サザンエルフ,牝5,津村,美浦・中川,差し,8.2,3,8,,36.8,490(+12),福島,71,中9週,Y,,3,パイロ,コロナドズクエスト,
13,7,モナルヒ,牡5,戸崎圭,栗東・小崎,差し,51.8,10,7,,35.5,464(-12),中京,28,中3週,Y,,3,ヘニーハウンド,サンデーサイレンス,
14,7,タマモダイジョッキ,牡6,坂井,栗東・緒方,差し,11.6,5,4,,34.8,488(+4),東京,119,中16週,Y,,3,ヘニーヒューズ,フジキセキ,
15,8,ホワイトガーベラ,牡5,菅原明,美浦・千葉,差し,26.5,8,3,,35.0,500(-6),中京,21,中2週,Y,,3,アジアエクスプレス,スウェプトオーヴァーボード,
16,8,ドラゴンゴクウ,牡5,丸山,美浦・根本,追込,174.5,16,5,,35.6,480(+10),中京,28,中3週,Y,,3,トゥザグローリー,シンボリクリスエス,
