着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,6,ヴェールアンレーヴ,牝4,56.0,川田,1:34.6,,3,4.4,34.6,美浦宮田,442(-2)
2,8,11,メイショウカイト,牝5,56.0,秋山真,1:34.8,1.1/2,4,8.5,34.1,栗東荒川,462(-4)
3,6,7,ミスヨコハマ,牝3,53.0,菱田裕,1:35.0,1.1/4,5,14.7,34.8,美浦斎藤誠,462(0)
4,2,2,エアミアーニ,セ5,58.0,松山,1:35.3,1.3/4,7,20.1,34.5,栗東笹田,432(-2)
5,4,4,フルメタルボディー,牡3,55.0,岩田望,1:35.4,1/2,1,2.3,35.5,栗東清水久,492(-4)
6,3,3,ダノンソフィア,牝4,56.0,藤岡佑,1:35.4,アタマ,2,4.1,35.1,栗東佐々木,504(+2)
7,1,1,コーディアル,牝5,56.0,坂井,1:35.5,1/2,8,39.6,35.0,栗東高野,510(+12)
8,7,9,サヴァイヴ,牡6,58.0,石橋脩,1:35.6,1/2,9,68.2,35.1,栗東清水久,478(+4)
9,7,10,タイセイドリーマー,牡5,58.0,和田竜,1:35.6,クビ,10,180.6,34.5,栗東小栗,506(-6)
10,5,5,レゾンドゥスリール,セ5,58.0,藤岡康,1:36.1,3,6,15.6,35.8,栗東辻野,452(+2)
11,6,8,シベリアンタイガー,セ12,58.0,田口,1:36.5,2.1/2,12,329.9,35.5,美浦加藤和,474(-4)
12,8,12,シューラヴァラ,牡5,58.0,中井,1:36.9,2.1/2,11,198.7,35.9,栗東川村,460(0)
