コーナー,通過順
1コーナー,"8,14(1,12,11)-(6,7)-(4,10)13,2,9,3,5"
2コーナー,"8,14(1,11)(6,12)7-(4,10)-13,2,9,3,5"
3コーナー,"8(14,11)1(7,12)(6,13,10)(4,9)(2,5)3"
4コーナー,"8,11(1,14)(7,12)(6,13,10)(4,9)(2,5)3"
