券種,組み合わせ,配当,人気
単勝,12,260,1
複勝,12,150,1
複勝,14,630,10
複勝,13,170,3
枠連,6-7,600,2
馬連,12-14,5270,19
ワイド,12-14,1720,19
ワイド,12-13,360,2
ワイド,13-14,2940,30
馬単,12-14,6060,17
3連複,12-13-14,6250,21
3連単,12-14-13,32240,92
