馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,メイショウチタン,牡9,古川吉,栗東・本田,,29.9,10,13,,35.0,478(-4),阪神,36,中4週,Y,,3,ロードカナロア,マイネルラヴ,
2,2,ショウナンザナドゥ,牝4,田口,栗東・松下,差し,18.1,8,15,,35.0,462(+8),阪神,92,中12週,Y,,3,キズナ,Pulpit,
3,3,メイショウシンタケ,牡8,岩田望,栗東・千田,追込,14.4,5,10,,33.6,484(-4),中山,14,中1週,Y,,3,ワールドエース,アドマイヤコジーン,
4,4,アクートゥス,セ6,西塚,栗東・藤原,差し,28.3,9,14,,34.5,456(-6),東京,133,中18週,Y,,3,ルーラーシップ,ディープインパクト,
5,4,キョウエイブリッサ,牡6,小崎,美浦・武市,差し,7.5,3,4,,33.1,480(-12),京都,43,中5週,Y,,3,グレーターロンドン,ルーラーシップ,
6,5,ベラジオボンド B,牡5,池添,栗東・上村,先行,2.8,1,1,,34.0,494(-4),京都,77,中10週,Y,,3,ロードカナロア,Dubai Destination,
7,5,クランフォード,牝5,,栗東・杉山晴,先行,8.3,4,12,,33.7,470(+4),京都,64,中8週,Y,,3,ブリックスアンドモルタル,キングカメハメハ,
8,6,オニャンコポン,セ7,亀田,美浦・小島,差し,16.5,7,11,,34.9,470(-6),中山,28,中3週,Y,,3,エイシンフラッシュ,ヴィクトワールピサ,
9,6,ブルーミンデザイン,牡5,斎藤,栗東・宮本,先行,3.6,2,6,,35.5,492(0),阪神,21,中2週,Y,,3,ロゴタイプ,ジャングルポケット,
10,7,フロムダスク,牡6,菱田,栗東・森秀,差し,46.9,11,14,,34.2,520(+6),中山,14,中1週,Y,,3,Bolt d'Oro,Giant's Causeway,
11,7,アサヒ B,牡7,松本,美浦・金成,追込,120.9,13,13,,34.0,504(-4),中山,14,中1週,Y,,3,カレンブラックヒル,デインヒル,
12,8,グレイイングリーン,牡8,吉村,栗東・池江,差し,15.7,6,11,,34.7,510(-2),阪神,36,中4週,Y,,3,ディープインパクト,Closing Argument,
13,8,バレエマスター,牡7,松若,栗東・梅田,差し,47.8,12,13,,33.2,476(-16),京都,64,中8週,Y,,3,スピルバーグ,スウェプトオーヴァーボード,
