着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,10,アロンディ,牡4,57.0,西村淳,2:24.7,,1,3.1,34.6,栗東武英,452(0)
2,3,3,ボンドロア,牡4,57.0,太宰,2:24.8,1/2,9,30.2,34.9,栗東松永幹,464(-6)
3,7,9,フルレゾン,牝5,56.0,亀田,2:24.8,クビ,6,15.6,34.4,栗東池添,448(-4)
4,6,8,キングスコール,牡4,57.0,坂井,2:25.0,1.1/4,2,3.3,35.4,栗東矢作,500(+2)
5,8,11,ショウナンガチ,牡5,58.0,北村友,2:25.1,1/2,10,50.3,35.0,栗東須貝,502(-2)
6,1,1,パンデアスカル,牡6,58.0,川田,2:25.1,アタマ,4,6.1,35.0,栗東小椋,492(-4)
7,4,4,ウインデイジー,牝5,56.0,松山,2:25.3,1.1/2,3,5.2,34.9,栗東宮,458(+4)
8,5,6,キタサンハナビラ,牝4,55.0,団野,2:25.6,1.3/4,5,13.2,35.9,栗東斉藤崇,464(+4)
9,6,7,ライフセービング,牡5,58.0,岩田康,2:26.1,2.1/2,8,27.8,35.6,栗東宮,470(+10)
10,2,2,パーサヴィアランス,牡7,58.0,鮫島駿,2:26.2,1/2,11,173.0,36.3,栗東西村,472(+6)
11,5,5,プレイリードリーム,牡10,58.0,吉村誠,2:26.4,1.1/2,12,180.5,36.4,栗東安達,474(+2)
12,8,12,オルトパラティウム,牡5,58.0,松本,2:27.2,5,7,22.6,36.9,栗東安田,520(+12)
