コーナー,通過順
1コーナー,"12,7,1,9,10,13,2(8,3)11(4,15)14,16-6,5"
2コーナー,"12,7,1,9,10,13(2,3)(8,11)4,15,14(16,6)5"
3コーナー,"12,7(1,13)(2,3)9,8(4,11)15(10,16,6)(14,5)"
4コーナー,"12(1,7,13,3)2,8,9(4,11)(16,15)(6,5)(10,14)"
