コーナー,通過順
1コーナー,"11,16,8(5,13)-(2,10,12)3(1,15)7(4,14)9-6"
2コーナー,"11,16(8,13)5(2,10,12)(3,1,15)7(4,14)9,6"
3コーナー,"11,16(8,13)(5,12)6(2,10)15(3,1)14(9,7,4)"
4コーナー,"11(16,13)(8,5,12)(15,6)(2,10)(3,1,14)(9,7,4)"
