馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,コスモオピニオン,牡5,戸崎圭,美浦・黒岩,先行,24.6,8,13,,39.8,514(0),中山,112,中15週,Y,,3,ダノンバラード,アイルハヴアナザー,
3,3,イモータルバード,牡4,佐々木,美浦・栗田,逃げ,5.9,2,2,,39.1,478(+4),福島,20,中2週,Y,,3,レイデオロ,ブラックタイド,
4,4,サパテアール B,セ6,丹内,美浦・畠山,先行,11.6,4,5,,38.3,520(-2),中山,27,中3週,Y,,2,プリサイスエンド,ダンスインザダーク,
5,5,ヤウガウ,セ8,菊沢,美浦・金成,差し,33.7,9,3,,39.1,498(-4),福島,20,中2週,Y,,3,ゴールドアリュール,Tiznow,
6,6,ダディーズトリップ,牡9,丸山,栗東・千田,差し,19.5,6,4,,38.2,476(+6),中京,49,中6週,Y,,3,ドリームジャーニー,デインヒル,
7,6,カゼノランナー,牡4,北村友,栗東・松永幹,逃げ,1.6,1,2,,36.9,526(-2),京都,13,中1週,Y,,3,キズナ,キングカメハメハ,
8,7,ラオラシオン B,牡4,吉田隼,美浦・斎藤誠,先行,15.3,5,13,,39.5,484(-12),福島,28,中3週,Y,,3,クリエイターII,ゼンノロブロイ,
9,7,アイファーグローブ,牡6,秋山稔,美浦・蛯名利,先行,41.5,10,2,,38.3,472(-6),福島,28,中3週,Y,,3,アイファーソング,Vindication,
10,8,ウインアルドーレ,牡4,小沢,栗東・西園翔,先行,21.6,7,1,4歳以上1勝クラス,39.0,490(0),新潟,13,中1週,Y,,3,ビーチパトロール,フレンチデピュティ,
11,8,ジェネラーレ,牡4,藤岡佑,栗東・野中,,7.5,3,3,,38.1,494(0),福島,35,中4週,Y,,3,Army Mule,Stormy Atlantic,
