券種,組み合わせ,配当,人気
単勝,2,340,2
複勝,2,110,2
複勝,5,110,1
複勝,1,290,6
枠連,2-5,250,1
馬連,2-5,240,1
ワイド,2-5,170,1
ワイド,1-2,780,11
ワイド,1-5,650,9
馬単,2-5,850,3
3連複,1-2-5,1450,5
3連単,2-5-1,6930,21
