馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ジューンブレア,牝4,武豊,栗東・武英,,7.1,3,1,,34.7,490(+6),中山,104,中14週,Y,,3,American Pharoah,Galileo,
2,1,カルチャーデイ,牝4,酒井,栗東・四位,,12.3,4,1,,34.9,432(+2),阪神,90,中12週,Y,,3,ファインニードル,マイネルラヴ,
3,2,インビンシブルパパ,牡4,横山武,美浦・伊藤大,逃げ,23.8,7,1,,36.4,514(-6),中山,55,中7週,Y,,3,Shalaa,Canford Cliffs,
4,2,カピリナ,牝4,戸崎圭,美浦・田島,先行,6.2,2,3,,35.3,474(+4),中京,83,中11週,Y,,3,ダンカーク,マンハッタンカフェ,
5,3,ドンアミティエ B,牡5,丹内,栗東・今野,逃げ,46.3,10,1,,35.2,492(-4),京都,49,中6週,Y,,3,アジアエクスプレス,キングヘイロー,
6,3,ウイングレイテスト B,牡8,松岡,美浦・畠山,先行,36.2,9,16,,35.5,496(-20),中京,76,中10週,Y,,3,スクリーンヒーロー,サクラユタカオー,
7,4,ナムラクレア,牝6,ルメー,栗東・長谷川,差し,1.7,1,2,,33.3,478(-2),中京,76,中10週,Y,,3,ミッキーアイル,Storm Cat,
8,4,ミリアッドラヴ,牝3,池添,栗東・新谷,先行,16.4,6,7,,,,キングアブドゥルアジーズ,112,中15週,,,0,ニューイヤーズデイ,スマートファルコン,
9,5,フィオライア,牝4,小沢,栗東・西園正,先行,172.7,15,13,,36.0,472(-2),阪神,90,中12週,Y,,3,ファインニードル,サクラバクシンオー,
10,5,ジョーメッドヴィン,牡4,横山和,栗東・清水久,差し,94.3,12,6,,35.1,518(-2),中山,62,中8週,Y,,3,ドレフォン,キングヘイロー,
11,6,ペアポルックス,牡4,松若,栗東・梅田,先行,16.3,5,18,,36.3,482(+6),中京,76,中10週,Y,,3,キンシャサノキセキ,ディープインパクト,
12,6,ステークホルダー,牡5,藤岡佑,美浦・斎藤誠,差し,116.6,13,12,,34.4,462(-2),中山,62,中8週,Y,,3,ハービンジャー,アドマイヤムーン,
13,7,プルパレイ B,セ6,岩田康,栗東・須貝,差し,234.2,16,7,,34.2,490(-4),福島,48,中6週,Y,,3,イスラボニータ,Fusaichi Pegasus,
14,7,レイベリング,牡5,吉田隼,美浦・鹿戸,先行,120.8,14,4,,33.3,490(+4),京都,13,中1週,Y,,3,Frankel,Docksider,
15,8,モリノドリーム,牝6,佐々木,美浦・鹿戸,差し,31.5,8,7,,35.5,488(+2),中京,83,中11週,Y,,3,モーリス,アドマイヤムーン,
16,8,ゾンニッヒ,牡7,浜中,栗東・池江,差し,81.6,11,5,,34.0,482(+6),中山,70,中9週,Y,,3,ラブリーデイ,ディープインパクト,
