券種,組み合わせ,配当,人気
単勝,17,830,4
複勝,17,320,4
複勝,2,360,5
複勝,7,820,13
枠連,1-8,2050,8
馬連,2-17,4810,17
ワイド,2-17,1770,17
ワイド,7-17,5990,71
ワイド,2-7,4170,58
馬単,17-2,8870,29
3連複,2-7-17,51890,193
3連単,17-2-7,251570,988
