馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アメリカンピース,セ7,小坂,栗東・東田,,5.3,2,4,障害3歳以上未勝利,12.9,460(+2),新潟,22,中2週,Y,,3,Tapit,Ghostzapper,,
2,2,ドライグ,牡5,難波,栗東・大根田,先行,81.2,10,10,障害4歳以上未勝利,13.7,490(+18),新潟,92,中12週,Y,,3,ダノンレジェンド,スペシャルウィーク,,
3,3,アメリカンエール,セ7,高田,栗東・東田,追込,66.1,9,12,障害4歳以上未勝利,14.4,492(-20),小倉,176,中24週,Y,,3,Tapit,Broken Vow,,
4,4,アルカンサス,牡6,西谷誠,美浦・土田,差し,14.2,6,6,障害3歳以上未勝利,13.3,486(0),中京,28,中3週,Y,,3,シルバーステート,Orientate,,B
5,5,サラフィエル,セ6,,美浦・鈴木慎,差し,5.8,3,2,障害3歳以上未勝利,13.4,444(0),福島,49,中6週,Y,,3,ヤマニンセラフィム,トワイニング,,
6,6,テトラード,牡4,小野寺,栗東・坂口,差し,9.2,5,5,障害3歳以上未勝利,13.6,472(-2),東京,63,中8週,Y,,3,マインドユアビスケッツ,ハービンジャー,,
7,6,ロードプレジール,牡7,小牧加,栗東・佐藤悠,先行,1.9,1,2,障害3歳以上未勝利,13.4,510(+6),小倉,56,中7週,Y,,3,キングカメハメハ,ディープインパクト,,
8,7,ミラクルジニア,牡4,石神深,美浦・粕谷,差し,8.0,4,3,,13.4,474(+4),中京,29,中3週,Y,,3,ダンカーク,ネオユニヴァース,,
9,7,スペクトログラム,牡6,黒岩,栗東・池江,先行,49.3,8,7,障害3歳以上未勝利,14.0,516(+4),東京,78,中10週,Y,,3,ドレフォン,フジキセキ,,
10,8,スズノイナズマ,セ7,大江圭,美浦・深山,先行,35.7,7,6,障害3歳以上未勝利,13.3,468(-2),中京,29,中3週,Y,,3,リーチザクラウン,アグネスタキオン,,
11,8,モズクルードラゴン,牡6,井上,美浦・天間,差し,174.2,11,12,障害3歳以上未勝利,13.9,480(0),福島,35,中4週,Y,,1,グランプリボス,ヴィクトワールピサ,,
