コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"10,18-(1,6)-17(3,5)8(2,7,11)(4,13,16)-(14,12)15-9"
4コーナー,"(*10,18)(1,6)-17(3,5)7(2,11,8)(4,13)16,14(15,12)-9"
