着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,ステークホルダー,牡5,56.0,戸崎圭,1:08.2,,1,2.5,33.9,美浦斎藤誠,468(-4)
2,4,7,イサチルシーサイド,牡4,55.0,木幡初,1:08.2,ハナ,6,14.9,34.6,美浦竹内,484(0)
3,5,10,マイネルレノン,牡6,57.0,菅原明,1:08.3,クビ,3,8.7,34.4,栗東宮,480(+10)
4,6,11,スピードオブライト,牝5,54.0,石川,1:08.4,3/4,8,20.1,34.4,美浦相沢,430(-12)
5,2,4,エコロレジーナ,牝5,55.0,菊沢,1:08.6,1.1/4,5,13.7,33.9,美浦菊沢,508(+8)
6,1,1,トーセンサンダー,牡6,56.0,木幡巧,1:08.6,ハナ,12,40.4,34.4,美浦杉浦,500(+16)
7,5,9,スーサンアッシャー,牡6,55.0,佐々木,1:08.6,アタマ,14,68.6,33.9,栗東鈴木孝,478(+8)
8,7,13,イルクオーレ,セ7,57.0,吉田豊,1:08.6,クビ,11,34.3,34.1,美浦高橋文,500(+10)
9,4,8,デイトナモード,牡5,55.0,Hドイ,1:08.7,1/2,10,30.5,35.0,栗東千田,548(+10)
10,7,14,エイシンエイト,牝5,55.0,大野,1:08.7,アタマ,7,15.4,35.0,美浦田中剛,508(0)
11,3,6,オードゥメール,牝6,54.0,斎藤,1:08.9,1,9,24.6,34.4,美浦斎藤誠,490(-2)
12,3,5,クロスマジェスティ,牝6,53.0,武藤,1:08.9,アタマ,15,139.1,34.4,美浦水野,492(0)
13,8,15,アスクビギンアゲン,牡6,54.0,丸山,1:09.0,3/4,16,312.0,33.8,栗東梅田,574(+10)
14,8,16,ブルースピリット,セ7,57.0,田辺,1:09.2,1.1/4,13,50.7,34.4,美浦岩戸,500(+6)
15,1,2,ルーフ,牝5,54.0,横山武,1:09.4,1.1/4,4,12.9,35.5,栗東清水久,488(0)
16,2,3,ジャスパーノワール,牡4,57.0,マーカ,1:09.5,1/2,2,4.1,35.6,栗東森秀,516(+6)
