券種,組み合わせ,配当,人気
単勝,4,280,2
複勝,4,110,1
複勝,11,110,2
複勝,2,180,4
枠連,4-8,270,1
馬連,4-11,300,1
ワイド,4-11,160,1
ワイド,2-4,380,4
ワイド,2-11,390,5
馬単,4-11,640,2
3連複,2-4-11,860,2
3連単,4-11-2,3170,6
