コーナー,通過順
1コーナー,"6-11-8(2,12)-10,5(4,7)9,3-1"
2コーナー,"6-11,8(2,12)(5,10)(4,7)9-(3,1)"
3コーナー,"6-8,12(11,2,10)(5,9,4,7)=1-3"
4コーナー,"6-8(11,5,12)(9,10)(2,4)7=1-3"
