馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,オメガエリタージュ,セ7,小坂,栗東・辻野,差し,13.7,6,8,,13.5,438(-10),小倉,77,中10週,Y,,3,ノヴェリスト,ネオユニヴァース,,
2,2,ホウオウヴォーヌ,牡6,,美浦・天間,先行,19.8,7,14,4歳以上1勝クラス,38.7,484(-2),中山,27,中3週,Y,,3,オルフェーヴル,グラスワンダー,,
3,3,ワールドスケール,牡7,井上,栗東・村山,,11.5,4,1,障害4歳以上未勝利,13.6,492(+2),小倉,76,中10週,Y,,3,ワールドエース,アグネスデジタル,,
4,4,ネビーイーム,牡6,小牧加,栗東・佐々木,先行,2.2,1,7,,13.7,528(-6),阪神,42,中5週,Y,,3,キズナ,シングスピール,,
5,5,アコルドエール,セ7,水沼,美浦・中川,先行,49.5,10,12,,14.2,510(+14),福島,154,中21週,Y,,3,オルフェーヴル,フレンチデピュティ,,
6,6,サクセスエース,牡6,上野,美浦・竹内,先行,8.4,3,1,障害4歳以上未勝利,13.4,496(-4),小倉,49,中6週,Y,,3,ジョーカプチーノ,アグネスデジタル,,
7,6,ラジェドール,セ6,坂口,美浦・小笠,先行,37.8,8,5,,13.5,498(-2),小倉,49,中6週,Y,,3,ゴールドシップ,Belong to Me,,
8,7,ニシノフウジン,牡5,土田,美浦・村田,差し,104.1,11,10,,13.2,474(0),福島,14,中1週,Y,,3,メイショウボーラー,スペシャルウィーク,,
9,7,シャイニーゲール,牡1,石神深,美浦・和田郎,差し,45.8,9,10,,13.2,472(-8),中京,581,中82週,Y,Y,3,キングカメハメハ,サンデーサイレンス,,
10,8,ロードトゥフェイム,牡6,五十嵐,美浦・尾形,差し,3.1,2,6,,13.6,504(+2),小倉,56,中7週,Y,,3,マツリダゴッホ,ホワイトマズル,,
11,8,レディステディゴー,牡6,難波,栗東・中村,差し,12.9,5,5,,13.4,512(-2),小倉,77,中10週,Y,,3,ダイワメジャー,More Than Ready,,
