券種,組み合わせ,配当,人気
単勝,6,890,3
複勝,6,280,4
複勝,1,630,9
複勝,7,180,2
枠連,1-4,6460,19
馬連,1-6,16310,43
ワイド,1-6,4550,46
ワイド,6-7,780,7
ワイド,1-7,1910,20
馬単,6-1,32300,92
3連複,1-6-7,17360,61
3連単,6-1-7,177760,593
