馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,メイショウホダワラ,牝3,団野,栗東・荒川,,7.4,5,4,3歳未勝利,37.8,476(+4),新潟,22,中2週,Y,,3,デクラレーションオブウォー,ブラックタイド,,
2,1,タマモペルリーナ,牝3,吉村,栗東・池添,,26.7,8,,,,502(0),,,,,,,ロジャーバローズ,キングカメハメハ,,
3,2,ウインクルホープ,牝3,長岡,栗東・高橋亮,差し,157.8,11,11,3歳新馬,39.2,422(+6),京都,106,中14週,Y,,1,サトノアラジン,サマーバード,,
4,2,メイショウロンド,牝3,森田,栗東・千田,,113.4,10,,,,422(0),,,,,,,ロジャーバローズ,タイキシャトル,,
5,3,ワンダーフレックス,牝3,中井,栗東・森田,追込,447.1,15,18,3歳未勝利,36.6,412(+8),阪神,91,中12週,Y,,2,ブリックスアンドモルタル,Muhaarar,,
6,3,ミトノキャット,牝3,,栗東・前川,先行,11.0,6,5,3歳未勝利,37.0,442(+4),京都,21,中2週,Y,,3,ディスクリートキャット,ノヴェリスト,,
7,4,ヴィヴァシャス,牝3,今村,栗東・笹田,差し,6.2,3,5,3歳未勝利,37.7,432(+16),阪神,78,中10週,Y,,3,モズアスコット,ディープインパクト,,
8,4,スマートピリカ,牝3,河原田,栗東・渡辺,差し,239.6,14,15,3歳未勝利,40.7,474(-4),阪神,92,中12週,Y,,3,カリフォルニアクローム,エピファネイア,,
9,5,チムニーパイプ,牝3,菱田,栗東・岡田,差し,6.5,4,3,3歳未勝利,36.1,414(+2),京都,21,中2週,Y,,3,サンダースノー,パイロ,,
11,6,グレースサンライズ,牝3,荻野琢,栗東・小林,,57.6,9,,,,470(0),,,,,,,アドマイヤマーズ,ワイルドラッシュ,,
12,6,フラッシュケリー,牝3,小沢,栗東・緒方,,12.4,7,2,3歳未勝利,37.8,454(-2),新潟,15,中1週,Y,,3,モーニン,エイシンフラッシュ,,
13,7,ペンテリコン,牝3,藤岡佑,栗東・武幸,,3.7,2,2,3歳未勝利,37.7,482(-2),新潟,29,中3週,Y,,3,シルバーステート,Frankel,,
14,7,ウィンビュー,牝3,川端,栗東・畑端,,208.0,13,,,,446(0),,,,,,,モズアスコット,アグネスタキオン,,
15,8,クリノクイーン,牝3,和田陽,栗東・荒川,追込,167.7,12,17,3歳新馬,36.1,432(+8),小倉,126,中17週,Y,,1,リアルスティール,ダイワメジャー,,
16,8,メイショウアキカゼ,牝3,高杉,栗東・角田,,3.5,1,2,3歳未勝利,37.0,458(0),京都,21,中2週,Y,,3,ダノンレジェンド,マツリダゴッホ,,
