券種,組み合わせ,配当,人気
単勝,5,1480,4
複勝,5,410,4
複勝,2,280,2
複勝,9,310,3
枠連,1-3,3210,10
馬連,2-5,3900,11
ワイド,2-5,940,8
ワイド,5-9,970,10
ワイド,2-9,520,4
馬単,5-2,10920,25
3連複,2-5-9,6600,21
3連単,5-2-9,64450,180
