馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ライジンマル,牡4,津村,美浦・竹内,先行,10.4,4,6,,38.2,534(+8),新潟,51,中6週,Y,,3,アジアエクスプレス,スペシャルウィーク,
2,2,シグムンド B,牡4,,美浦・岩戸,先行,26.3,6,6,,38.2,504(-4),東京,93,中12週,Y,,3,アポロキングダム,カネヒキリ,
3,3,リアライズカミオン B,牡3,モレイ,美浦・堀,先行,1.9,1,2,,37.3,512(0),札幌,16,中1週,Y,,3,American Pharoah,Smiling Tiger,
4,4,コスモオピニオン,牡5,丹内,美浦・黒岩,差し,64.5,7,3,,37.6,510(+2),札幌,22,中2週,Y,,3,ダノンバラード,アイルハヴアナザー,
5,5,エクストラノート,セ8,菊沢,美浦・加藤和,差し,146.0,10,5,,37.2,484(-4),新潟,15,中1週,Y,,3,アイルハヴアナザー,ゴールドアリュール,
6,6,メイショウトム,牡4,斎藤,栗東・谷,差し,136.7,9,11,,40.8,482(0),中京,44,中5週,Y,,3,パレスマリス,Street Cry,
7,6,イモータルバード,牡4,荻野極,美浦・栗田,差し,23.1,5,9,,37.5,480(+6),函館,72,中9週,Y,,3,レイデオロ,ブラックタイド,
8,7,アイファーグローブ,牡6,野中,美浦・蛯名利,先行,127.0,8,10,,38.5,468(+6),新潟,15,中1週,Y,,3,アイファーソング,Vindication,
9,7,テンクウジョー B,牡4,佐々木,美浦・小西,差し,214.0,11,11,,36.0,470(-4),東京,120,中16週,Y,,3,マクフィ,ブラックタイド,
10,8,ロッシニアーナ,牡3,ルメー,美浦・木村,,2.7,2,1,3歳以上1勝クラス,37.1,524(+6),東京,100,中13週,Y,,3,Not This Time,Twirling Candy,
11,8,タイセイアディクト,牡4,戸崎圭,美浦・池上,先行,6.7,3,9,,38.3,488(-8),東京,93,中12週,Y,,3,リオンディーズ,フレンチデピュティ,
