馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アンブロジオ,セ9,金子,美浦・菊沢,差し,35.6,9,3,,13.1,466(+2),新潟,105,中14週,Y,,3,ローズキングダム,Songandaprayer,,
2,2,ヴィジュネル,牡6,中村,栗東・渡辺,,3.2,1,1,障害4歳以上未勝利,13.2,490(+2),小倉,28,中3週,Y,,3,マクフィ,サンデーサイレンス,,
3,3,パトリック,牡8,森一,栗東・岡田,先行,12.8,6,1,障害4歳以上未勝利,13.1,474(-12),新潟,266,中37週,Y,Y,3,ワークフォース,ディープインパクト,,
4,4,ビップランバン,牡6,小坂,栗東・清水久,差し,65.5,11,8,,13.5,482(+2),小倉,14,中1週,Y,,3,エイシンフラッシュ,サンデーサイレンス,,
5,5,キスラー,牡8,,栗東・池江,差し,22.3,8,11,,13.3,482(-6),新潟,105,中14週,Y,,3,ディープインパクト,Medaglia d'Oro,,
6,5,スマッシャー,牡6,小牧加,栗東・吉岡,先行,3.7,2,3,,13.5,496(+2),阪神,56,中7週,Y,,3,マジェスティックウォリアー,キングカメハメハ,,
7,6,グレンガリー,セ9,蓑島,美浦・萩原,先行,6.8,4,,,0.0,444(0),新潟,112,中15週,Y,,3,ハービンジャー,サンデーサイレンス,,
8,6,ジゲン,牡7,小野寺,栗東・中村,先行,46.3,10,16,,39.8,468(+2),阪神,70,中9週,Y,,3,Into Mischief,Dixie Union,,
9,7,エターナルボンド,セ7,草野,美浦・伊藤圭,先行,111.2,12,12,,13.7,528(+6),阪神,63,中8週,Y,,3,キズナ,Azamour,,B
10,7,ルヴェルディ,牡5,,美浦・黒岩,先行,18.3,7,1,障害3歳以上未勝利,13.5,488(+2),福島,84,中11週,Y,,3,ディープインパクト,Champs Elysees,,
11,8,ニンギルス,牡7,鷲頭,栗東・鈴木孝,差し,12.8,5,5,,13.3,458(0),阪神,147,中20週,Y,,3,トゥザグローリー,With Approval,,
12,8,アランデル,セ6,,美浦・大竹,,5.1,3,2,,13.4,536(-4),阪神,56,中7週,Y,,3,ハービンジャー,サンデーサイレンス,,
