券種,組み合わせ,配当,人気
単勝,7,140,1
複勝,7,110,1
複勝,4,300,7
複勝,6,150,2
馬連,4-7,1390,5
ワイド,4-7,520,7
ワイド,6-7,200,2
ワイド,4-6,1590,18
馬単,7-4,1890,8
3連複,4-6-7,2520,12
3連単,7-4-6,8170,29
