馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ボルザコフスキー,牡6,横山武,栗東・清水久,差し,42.3,10,12,,34.0,512(+2),阪神,14,中1週,Y,,3,キズナ,Orpen,
2,2,ダンテバローズ B,牡5,丹内,栗東・上村,先行,5.1,3,1,,37.8,516(-4),福島,85,中11週,Y,,3,ドレフォン,シンボリクリスエス,
3,3,ペプチドソレイユ B,牡5,古川吉,栗東・武英,先行,42.0,9,13,,36.1,484(-2),京都,43,中5週,Y,,3,コパノリッキー,ワークフォース,
4,4,テーオードレフォン,牡6,丸山,栗東・梅田,差し,4.3,2,6,,35.5,504(+2),京都,43,中5週,Y,,3,ドレフォン,ブライアンズタイム,
5,5,ジャスティンアース,牡4,武豊,栗東・杉山晴,差し,2.9,1,3,,34.9,486(+8),京都,49,中6週,Y,,3,キズナ,Bodemeister,
6,6,ペリエール,牡5,佐々木,美浦・黒岩,差し,7.6,5,4,,36.2,484(-6),東京,70,中9週,Y,,3,ヘニーヒューズ,フジキセキ,
7,7,ショウナンライシン,牡5,池添,美浦・大竹,差し,16.6,6,5,,38.6,502(+12),福島,85,中11週,Y,,3,エスケンデレヤ,フジキセキ,
8,7,マリアナトレンチ,牡5,鮫島駿,栗東・東田,差し,23.7,7,7,,36.9,472(-8),京都,56,中7週,Y,,3,ハーツクライ,Saint Liam,
9,8,サンライズアリオン,牡6,藤岡佑,栗東・平田,,5.5,4,1,,36.5,522(+2),京都,56,中7週,Y,,3,ザファクター,アフリート,
10,8,ジャスパーゴールド B,セ7,横山和,栗東・森秀,先行,37.4,8,4,,36.5,466(0),東京,43,中5週,Y,,3,Khozan,Put It Back,
