馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ルシェロアズーリ,牝3,津村,美浦・鈴木伸,先行,6.8,4,9,3歳未勝利,36.4,428(+2),福島,77,中10週,Y,,3,ノーブルミッション,アドマイヤムーン,,
2,1,ソレイケギンチャン,牝3,石神道,美浦・天間,,7.9,5,4,3歳未勝利,35.2,426(-10),新潟,48,中6週,Y,,3,ギンザグリングラス,シンボリクリスエス,,
3,2,ブルーラジカル,牡3,内田博,美浦・菊川,追込,193.2,15,12,3歳未勝利,34.9,480(+6),福島,77,中10週,Y,,2,ロージズインメイ,マイネルラヴ,,B
4,2,バシレイア,牝3,武藤,美浦・西田,差し,5.2,2,7,3歳未勝利,34.6,450(-10),福島,70,中9週,Y,,1,ミッキーアイル,ロードカナロア,,
5,3,タッチザシーリング,牝3,石田,美浦・菊川,先行,34.5,9,11,3歳未勝利,36.4,430(-2),中山,70,中9週,Y,,3,アルアイン,キングカメハメハ,,B
6,3,ニットウアクシア,牝3,丸山,美浦・稲垣,差し,8.0,6,12,3歳未勝利,36.5,448(0),中山,83,中11週,Y,,2,シルバーステート,キングヘイロー,,
7,4,シャトーホークビル,牡3,土田,美浦・加藤和,追込,296.9,16,16,3歳未勝利,39.2,438(0),中山,76,中10週,Y,,2,ホークビル,Cozzene,,
8,4,ペタルブランシュ,牝3,横山典,美浦・村田,差し,5.8,3,5,2歳未勝利,35.3,404(-2),中山,188,中26週,Y,Y,3,シルバーステート,テレグノシス,,
9,5,キーベスト,牡3,,美浦・黒岩,差し,70.9,11,13,3歳未勝利,38.2,504(+4),中山,77,中10週,Y,,3,エイシンフラッシュ,フサイチコンコルド,,
10,5,ランヴェルセ,牡3,横山琉,美浦・武藤,先行,17.7,8,15,3歳未勝利,38.7,478(+8),新潟,55,中7週,Y,,3,バゴ,ブライアンズタイム,,
11,6,ベルシャイニー,牝3,吉田豊,美浦・高橋文,差し,35.5,10,5,2歳未勝利,34.4,406(+2),東京,237,中33週,Y,Y,2,ビーチパトロール,ネオユニヴァース,,
12,6,クリスタルテン,牝3,江田照,美浦・水野,差し,187.3,14,12,3歳未勝利,35.7,442(+8),福島,77,中10週,Y,,3,アルアイン,ヴィクトワールピサ,,
13,7,ハイダウェイ,牡3,遠藤,美浦・伊藤伸,差し,83.7,12,8,3歳新馬,35.7,476(+18),小倉,153,中21週,Y,,1,タワーオブロンドン,ベーカバド,,
14,7,マリノテレージア,牝3,石橋脩,美浦・牧,差し,153.3,13,18,3歳未勝利,39.7,430(+4),中京,91,中12週,Y,,3,リオンディーズ,ダンスインザダーク,,
15,8,リケアコンパンナ,牡3,菊沢,美浦・村田,差し,3.6,1,3,3歳未勝利,34.8,472(+10),福島,62,中8週,Y,,3,ビッグアーサー,キングヘイロー,,B
16,8,スカイダイバー,牝3,大野,美浦・田中勝,先行,16.5,7,9,3歳未勝利,38.0,452(-6),東京,34,中4週,Y,,3,フォーウィールドライブ,ダイワメジャー,,
