馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ヒデノブルースカイ,牡3,武豊,栗東・梅田,差し,14.9,5,7,2歳1勝クラス,36.8,422(-2),中山,120,中16週,Y,,3,ナダル,ディープインパクト,,
2,2,クラウンウルル,牡3,佐々木,美浦・菊川,差し,82.2,7,6,3歳1勝クラス,36.5,476(+2),中山,22,中2週,Y,,3,レッドファルクス,スニッツェル,,
3,3,スピリットライズ,セ3,坂井,栗東・高柳大,先行,14.2,4,6,,36.3,428(-2),小倉,49,中6週,Y,,3,キンシャサノキセキ,High Yield,,
4,4,スンシム,牝3,小林脩,美浦・村田,差し,442.7,11,16,3歳未勝利,36.7,398(0),福島,7,連闘,Y,,3,ミスターメロディ,ダンスインザダーク,,
5,5,エイシンダリア,牝3,横山和,美浦・勢司,差し,178.1,9,10,,36.3,454(0),京都,197,中27週,Y,Y,1,ダノンシャーク,エンパイアメーカー,,
6,6,ヒラボクカレラ,牡3,岩田望,栗東・奥村豊,先行,2.8,2,4,3歳1勝クラス,34.7,460(0),阪神,28,中3週,Y,,3,モーリス,アグネスデジタル,,
7,6,カガバベル,牡3,松岡,美浦・萱野,差し,118.2,8,11,,34.8,516(-8),中山,134,中18週,Y,,3,タワーオブロンドン,ネオユニヴァース,,
8,7,マックアルイーン,牡3,ルメー,美浦・木村,先行,3.0,3,5,3歳1勝クラス,37.2,530(-6),中山,35,中4週,Y,,3,Blue Point,Winker Watson,,
9,7,ミクストベリーズ,牡3,モレイ,美浦・伊藤圭,差し,2.8,1,3,3歳1勝クラス,36.2,482(0),中山,22,中2週,Y,,3,Iffraaj,Kodiac,,
10,8,アミグダラ,牝3,内田博,美浦・岩戸,差し,358.6,10,10,3歳未勝利,35.5,434(+2),福島,8,連闘,Y,,3,アドマイヤムーン,グラスワンダー,,
11,8,カウンターセブン,牡3,松山,美浦・村田,,19.6,6,8,3歳未勝利,40.2,490(+2),中山,28,中3週,Y,,3,ロジャーバローズ,War Front,,B
