着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,3,4,エメラヴィ,牝2,55.0,横山武,1:09.7,,8,18.6,34.7,栗東松永幹,440(0)
2,5,8,カルミネイション,牝2,55.0,菱田,1:10.1,2.1/2,5,10.8,35.4,栗東緒方,426(0)
3,6,9,グランカメリア,牡2,55.0,池添,1:10.2,3/4,2,4.1,35.4,栗東吉田,480(0)
4,1,1,リンゲルブルーメ,牝2,55.0,鮫島駿,1:10.4,1,6,11.1,35.2,栗東池添,482(0)
5,4,6,イガッチ,牡2,55.0,浜中,1:10.4,アタマ,3,5.4,35.2,栗東笹田,462(0)
6,6,10,モジャーリオ,牡2,55.0,斎藤,1:10.4,クビ,1,3.8,34.5,美浦斎藤誠,454(0)
7,8,13,アイヨトワニ,牝2,51.0,★小林美,1:10.5,クビ,12,68.8,34.6,美浦千葉,446(0)
8,8,14,メイショウホダワラ,牝2,55.0,武豊,1:10.6,3/4,4,8.2,35.6,栗東荒川,472(0)
9,4,5,アールプロスト,牡2,55.0,藤岡佑,1:10.6,ハナ,7,12.4,35.0,美浦伊藤大,486(0)
10,3,3,リケアダージリン,牝2,55.0,横山和,1:10.9,1.3/4,11,36.9,35.3,美浦小野,416(0)
11,2,2,ニシノクードクール,牝2,54.0,☆永野,1:10.9,ハナ,10,34.1,35.4,美浦武藤,452(0)
12,7,12,マハートマーベル,牡2,55.0,佐々木,1:11.5,4,9,31.9,35.0,栗東西村,458(0)
13,5,7,トリリオンボーイ,牡2,55.0,松岡,1:11.9,2.1/2,13,80.1,36.7,美浦武井,448(0)
14,7,11,イサチルカムカム,牡2,55.0,川又,1:12.9,6,14,80.2,36.4,美浦竹内,422(0)
