馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,フリーリターン,牝3,大久保,美浦・稲垣,追込,297.5,16,14,3歳未勝利,35.2,406(+4),中山,56,中7週,Y,,1,ゴールドシップ,Sinndar,,
2,1,ベアダイヤモンド,牡3,ルメー,美浦・松尾,差し,2.4,1,2,3歳未勝利,33.6,466(0),東京,20,中2週,Y,,1,サトノダイヤモンド,タイキシャトル,,
3,2,フライングビーナス,牝3,舟山,美浦・田中博,差し,14.9,5,7,3歳未勝利,35.2,434(+4),福島,49,中6週,Y,,1,エピファネイア,Mineshaft,,
4,2,エバーシャンティ,牝3,戸崎圭,美浦・久保田,,3.3,2,3,3歳未勝利,34.4,434(+4),東京,28,中3週,Y,,3,ルーラーシップ,ハーツクライ,,
5,3,チャンピオンホープ,牡3,佐々木,美浦・勢司,追込,86.9,11,10,3歳新馬,35.6,470(-18),中山,140,中19週,Y,,1,シルバーステート,キングカメハメハ,,
6,3,マイネルアイフェル,牡3,柴田大,美浦・上原博,差し,249.8,15,5,ダイヤモン,41.3,510(+2),川崎,53,中7週,,,1,デクラレーションオブウォー,バトルプラン,,
7,4,デリシューズマン,セ3,長浜,美浦・平岩,,204.9,13,,,,438(0),,,,,,,フィエールマン,ダノンシャンティ,,
8,4,ジーティーホクサイ,セ3,杉原,美浦・大竹,,46.9,9,,,,540(0),,,,,,,ハービンジャー,ディープインパクト,,
9,5,ジャストマイウェイ,牝3,ゴンサ,美浦・奥村武,差し,23.6,7,13,3歳未勝利,36.6,504(+2),小倉,90,中12週,Y,,3,No Nay Never,War Front,,
10,5,セイウンアズール,牝3,野中,美浦・千葉,差し,222.6,14,15,3歳未勝利,37.3,450(+8),中山,139,中19週,Y,,3,タニノフランケル,タイキシャトル,,
11,6,シーガルワールド,牝3,横山和,美浦・栗田,,8.5,4,,,,472(0),,,,,,,ベンバトル,Motivator,,
12,6,カノープス,牝3,横山琉,美浦・辻,,153.0,12,,,,508(0),,,,,,,ルーラーシップ,ダンスインザダーク,,
13,7,ケナゲ,牝3,石神道,美浦・和田雄,差し,69.3,10,5,3歳未勝利,34.0,442(+6),新潟,20,中2週,Y,,3,アニマルキングダム,バゴ,,
14,7,エラガバリウム,セ3,横山武,美浦・千葉,,32.7,8,,,,444(0),,,,,,,レイデオロ,ジャングルポケット,,
15,8,チルチャンプ,牝3,津村,美浦・手塚徳,,15.1,6,,,,470(0),,,,,,,キタサンブラック,Dandy Man,,
16,8,ベルウッドバイオ,牡3,ディー,美浦・高橋文,差し,6.6,3,3,3歳未勝利,33.9,476(0),東京,20,中2週,Y,,3,ダノンスマッシュ,ハーツクライ,,
