馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ツインクルトーズ B,牝5,古川吉,美浦・牧,差し,176.3,16,16,,33.9,514(0),札幌,14,中1週,Y,,3,マインドユアビスケッツ,サクラバクシンオー,
2,1,エトヴプレ,牝4,丹内,栗東・藤岡,差し,52.6,13,12,,36.4,480(+18),中京,154,中21週,Y,,3,Too Darn Hot,Clodovil,
3,2,レイピア,牡3,北村友,栗東・中竹,差し,9.7,6,1,,34.0,510(+8),福島,43,中5週,Y,,3,タワーオブロンドン,エンパイアメーカー,
4,2,エーティーマクフィ B,牡6,戸崎圭,栗東・武英,差し,11.4,7,1,,33.7,466(-4),函館,57,中7週,Y,,3,マクフィ,ハーツクライ,
5,3,パンジャタワー,牡3,松山,栗東・橋口,差し,5.5,2,1,,34.2,488(+8),東京,105,中14週,Y,,3,タワーオブロンドン,ヴィクトワールピサ,
6,3,ペアポルックス,牡4,松若,栗東・梅田,,7.3,4,3,,34.9,476(-4),函館,57,中7週,Y,,3,キンシャサノキセキ,ディープインパクト,
7,4,クファシル,牡5,バデル,栗東・池添,差し,35.0,12,4,,34.1,490(-6),札幌,14,中1週,Y,,3,モーリス,ディープインパクト,
8,4,ゾンニッヒ,牡7,武豊,栗東・池江,差し,30.4,11,10,,33.6,484(+10),札幌,14,中1週,Y,,3,ラブリーデイ,ディープインパクト,
9,5,モリノドリーム,牝6,ルメー,美浦・鹿戸,差し,9.3,5,5,,34.7,496(+2),函館,57,中7週,Y,,3,モーリス,アドマイヤムーン,
10,5,ウインカーネリアン B,牡8,三浦,美浦・鹿戸,逃げ,5.4,1,2,,,,メイダン,141,中19週,,,2,スクリーンヒーロー,マイネルラヴ,
11,6,プルパレイ B,セ6,ティー,栗東・須貝,差し,80.4,14,7,,34.3,496(-2),札幌,14,中1週,Y,,3,イスラボニータ,Fusaichi Pegasus,
12,6,フィオライア,牝4,坂井,栗東・西園正,,28.5,10,1,,34.4,466(0),札幌,14,中1週,Y,,3,ファインニードル,サクラバクシンオー,
13,7,ジョーメッドヴィン,牡4,松岡,栗東・清水久,先行,90.5,15,5,,34.4,514(+2),札幌,14,中1週,Y,,3,ドレフォン,キングヘイロー,
14,7,カルロヴェローチェ,セ5,佐々木,栗東・須貝,差し,19.1,9,4,,32.2,490(-10),新潟,21,中2週,Y,,3,シルバーステート,ロックオブジブラルタル,
15,8,ナムラクララ,牝3,浜中,栗東・長谷川,先行,12.3,8,1,,34.4,486(+12),函館,50,中6週,Y,,3,アドマイヤマーズ,Storm Cat,
16,8,カルプスペルシュ,牝3,横山武,栗東・石坂,先行,5.7,3,1,,33.5,480(+20),札幌,29,中3週,Y,,3,シュヴァルグラン,ロードカナロア,
