着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,10,シークレットキー,牡3,57.0,亀田,1:47.0,,3,4.8,38.1,栗東杉山晴,494(+4)
2,1,1,ヘルモーズ,牡3,57.0,鮫島駿,1:47.1,3/4,4,6.8,38.3,栗東小林,516(+18)
3,7,7,パフ,牡3,57.0,佐々木,1:47.2,1/2,1,3.5,38.2,栗東橋口,474(+8)
4,4,4,オーケーカルメン,牝3,55.0,藤岡佑,1:47.6,2,10,52.6,38.6,栗東奥村豊,420(0)
5,8,9,タケノシンセイ,牡3,57.0,泉谷,1:47.7,1/2,9,51.5,38.3,栗東村山,448(-2)
6,6,6,ブリーズオンチーク,牝3,55.0,北村友,1:47.8,1,5,8.9,38.5,栗東高野,458(-4)
7,3,3,カンジ,牡3,57.0,丹内,1:47.9,3/4,2,3.6,38.6,美浦武井,488(0)
8,2,2,バルミーウェザー,牡3,57.0,斎藤,1:48.1,1.1/4,6,9.8,38.3,栗東鮫島,468(+2)
9,7,8,ワキノノーブル,牝3,55.0,幸,1:48.6,3,7,16.6,39.2,栗東宮本,444(-4)
10,5,5,メイショウトム,牡3,57.0,西塚,1:49.1,3,8,33.2,39.9,栗東河内,484(+4)
