着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,8,プレゼンティーア,牝5,56.0,松本,1:07.6,,7,10.4,37.3,栗東田中克,492(-2)
2,8,11,ルージュアズライト,牝6,56.0,荻野極,1:07.8,1.1/4,1,5.2,36.6,美浦森一,450(-6)
3,5,6,ワークソング,牡5,58.0,国分恭,1:08.0,1,2,5.3,36.2,栗東牧浦,476(-6)
4,3,3,キタノソワレ,牝5,56.0,丹内,1:08.0,アタマ,4,6.6,36.4,美浦本間,488(+8)
5,8,12,カウスリップ,牝4,56.0,菊沢,1:08.1,3/4,9,16.0,36.6,美浦中舘,536(-6)
6,5,5,ビルカール,牡6,58.0,石川,1:08.2,1/2,8,15.5,37.2,美浦水野,476(+2)
7,6,7,ゴールドハンマー,牝4,56.0,舟山,1:08.4,3/4,5,7.8,36.6,美浦村田,490(-2)
8,7,9,サザンエルフ,牝7,56.0,横山琉,1:08.7,2,10,20.4,37.2,美浦中川,486(-6)
9,2,2,イマージョン,牡4,58.0,丸山,1:09.2,3,3,6.3,37.9,栗東高野,512(0)
10,1,1,ジェネラーレ,牡5,58.0,富田,1:09.3,クビ,6,8.0,39.1,栗東野中,492(0)
11,7,10,シャカシャカシー,牡5,58.0,長岡,1:09.7,2.1/2,11,24.9,39.0,栗東茶木,524(+2)
取消,4,4,スノーサイレンス,牝4,56.0,斎藤,,,,,,栗東小栗,
