コーナー,通過順
1コーナー,"1(3,7)5,8,2(4,9)6"
2コーナー,"1,3(5,7)(2,8)(4,6,9)"
3コーナー,"1(3,9)(5,2,7)(4,6,8)"
4コーナー,"(*1,9)(5,3,2,7)(4,6,8)"
