馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,バールデュヴァン,牡4,角田河,栗東・浜田,逃げ,23.0,9,1,,34.7,530(+8),中京,29,中3週,Y,,3,ミッキーアイル,マンハッタンカフェ,
2,2,ドンアルゴス,牡9,川島,栗東・庄野,追込,412.8,12,14,,36.6,516(+2),中山,16,中1週,Y,,3,ドリームジャーニー,シンボリクリスエス,
3,3,フレーヴァード,牡4,ルメー,美浦・大竹,差し,1.9,1,4,,33.6,448(+4),東京,43,中5週,Y,,3,モーリス,マンハッタンカフェ,
4,4,デビットバローズ,牡5,岩田望,栗東・上村,逃げ,21.9,8,15,,35.5,524(+12),中山,113,中15週,Y,,3,ロードカナロア,サンデーサイレンス,
5,5,ウインスノーライト,牡4,長岡,栗東・杉山晴,,13.4,7,12,,38.9,484(0),阪神,15,中1週,Y,,3,エイシンヒカリ,Pulpit,
6,5,ポッドボレット,牡5,西村淳,栗東・辻野,先行,34.9,10,9,,35.1,530(-6),阪神,29,中3週,Y,,3,ジャスタウェイ,Medaglia d'Oro,
7,6,メイショウボサツ,牡7,古川吉,栗東・松永昌,差し,239.1,11,9,,39.6,478(+10),東京,254,中35週,Y,Y,3,エピファネイア,マイネルラヴ,
8,6,デコラシオン B,牡5,坂井,美浦・高木,先行,8.7,2,2,,34.1,520(0),中山,30,中3週,Y,,3,ロードカナロア,Acatenango,
9,7,モズロックンロール,牡4,角田和,栗東・藤岡,追込,8.9,3,1,,34.8,516(0),新潟,79,中10週,Y,,3,ビーチパトロール,マンハッタンカフェ,
10,7,ダノントルネード,牡4,Ａルメ,栗東・中内田,先行,10.2,6,16,,38.0,512(+4),京都,78,中10週,Y,,3,ハーツクライ,Manhattan Rain,
11,8,エーデルブルーメ,牝5,川田,栗東・安田隆,先行,9.0,5,5,,36.3,480(-12),新潟,72,中9週,Y,,3,ハービンジャー,アグネスタキオン,
12,8,マイネルエンペラー,牡4,松山,栗東・清水久,先行,9.0,4,1,,34.1,472(0),中京,22,中2週,Y,,3,ゴールドシップ,ロージズインメイ,
