馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ダノンミッション,牡2,佐々木,美浦・堀,,2.1,1,,,,466(0),,,,,,,ロードカナロア,ハービンジャー,,
2,2,ワサンノタイカ,牡2,長浜,美浦・矢嶋,,63.8,10,,,,480(0),,,,,,,ヤングマンパワー,エイシンフラッシュ,,
3,3,ルーティーン,牡2,古川奈,栗東・高橋康,,88.1,11,,,,460(0),,,,,,,アドマイヤムーン,ドリームジャーニー,,
4,4,モンツァフレイバー,牡2,横山武,美浦・久保田,,15.9,6,,,,454(0),,,,,,,エピファネイア,キングカメハメハ,,
5,5,ヒルノカーディフ,牝2,古川吉,栗東・昆,,12.5,5,,,,434(0),,,,,,,デクラレーションオブウォー,ジャングルポケット,,
6,5,ウェーヴレット,牝2,横山和,美浦・菊沢,,6.3,3,,,,420(0),,,,,,,エピファネイア,ディープインパクト,,
7,6,ダイシンラー,牡2,岩田康,栗東・梅田,,6.6,4,,,,494(0),,,,,,,サトノダイヤモンド,タイキシャトル,,
8,6,ヴォラヴィア,牡2,川又,栗東・杉山佳,,16.2,7,,,,446(0),,,,,,,エイシンフラッシュ,リンカーン,,
9,7,コパノハーン,牡2,小林勝,栗東・村山,,142.6,12,,,,474(0),,,,,,,コパノリッキー,コパノリチャード,,
10,7,クァンタムリード,牡2,丹内,美浦・蛯名正,,18.1,8,,,,416(0),,,,,,,リアルインパクト,ダンカーク,,
11,8,ダイヤノゴトク,牝2,池添,栗東・小栗,,6.3,2,,,,440(0),,,,,,,サトノダイヤモンド,Ghostzapper,,
12,8,キングピラート,牡2,鮫島駿,栗東・高橋忠,,47.1,9,,,,468(0),,,,,,,リオンディーズ,シンボリクリスエス,,
