コーナー,通過順
1コーナー,"7,14,5(4,15)6,3,11(13,16)8,1,12,10(2,9)"
2コーナー,"7-14(5,4)15(3,6)-(13,11)16,8,1,12(2,10)9"
3コーナー,"7,14,4(5,6)(3,15)(11,16)10(13,8)12,1,2,9"
4コーナー,"(7,*14)4(3,6,10)(5,15,16,12)(11,8)(1,9)(13,2)"
