着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,6,12,トーアライデン,牡6,58.0,中井,1:47.7,,9,22.9,35.5,栗東河嶋,500(-2)
2,7,14,ツーエムクロノス,牡4,57.0,丸山,1:48.1,2.1/2,11,36.4,35.7,栗東本田,516(+2)
3,1,1,ウインアクトゥール,牡5,58.0,菊沢,1:48.2,1/2,4,6.0,35.6,美浦栗田,450(+12)
4,5,10,オオナミコナミ,牝5,56.0,鮫島駿,1:48.3,クビ,5,9.7,35.5,栗東牧浦,494(+2)
5,4,8,フナデ,牡5,58.0,丹内,1:48.6,2,7,12.7,35.1,美浦嘉藤,460(-6)
6,4,7,キーウェーブ,牡5,58.0,小崎,1:48.7,アタマ,12,49.5,35.4,栗東宮地,438(-8)
7,2,3,ルクスジニア,牝4,55.0,富田,1:48.8,1,3,5.8,35.8,栗東平田,440(-4)
8,3,6,マテンロウギフト,牡4,57.0,斎藤,1:48.9,クビ,2,4.9,35.8,栗東茶木,468(+4)
9,5,9,ヤマニンループ,牡7,58.0,古川吉,1:48.9,クビ,6,11.8,35.4,栗東松永幹,456(+16)
10,1,2,レッドバレンティア,牡6,58.0,嶋田,1:49.1,1,16,114.6,35.2,美浦矢嶋,464(-4)
11,6,11,オデット,牝4,55.0,松本,1:49.1,アタマ,14,80.7,35.8,栗東緒方,450(-8)
12,8,16,ゼンダンハヤブサ,牡4,57.0,藤岡佑,1:49.6,3,1,4.3,36.9,栗東佐々木,450(-4)
13,7,13,フラッシング,牡5,58.0,国分恭,1:49.9,2,13,76.7,36.3,栗東牧浦,494(+10)
14,3,5,ヤコブセン,牡4,57.0,小林美,1:50.0,クビ,10,28.2,36.8,美浦斎藤誠,518(+4)
15,2,4,ミラーダカリエンテ,牝4,55.0,横山琉,1:50.2,1.1/4,8,21.8,37.5,美浦相沢,488(0)
16,8,15,フローラルセント,牝5,56.0,西塚,1:52.0,大,15,110.3,39.4,栗東松下,464(-20)
