馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ゴールドブリーズ,牡6,石神深,美浦・深山,差し,15.9,6,1,障害3歳以上未勝利,13.4,514(-2),福島,27,中3週,Y,,3,トゥザワールド,スターリングローズ,,
2,2,ナリノモンターニュ,牡7,五十嵐,美浦・上原博,差し,12.4,4,7,,13.7,518(-2),東京,35,中4週,Y,,3,ヴィクトワールピサ,エルコンドルパサー,,
3,3,ブリエヴェール,牡6,大江圭,美浦・小笠,逃げ,130.5,10,10,,13.2,452(+6),新潟,42,中5週,Y,,3,エイシンフラッシュ,ゴールドアリュール,,
4,4,スヴァルナ,セ9,森一,栗東・池江,先行,8.4,3,4,,13.2,520(+16),新潟,49,中6週,Y,,3,ステイゴールド,シンボリクリスエス,,
5,5,インプレス,牡5,小牧加,栗東・佐々木,追込,1.7,1,1,,13.1,526(-2),新潟,42,中5週,Y,,3,キズナ,Dr Fong,,
6,6,トーセンオリジン,牡7,上野,美浦・和田雄,差し,27.4,7,5,,13.4,448(-8),福島,21,中2週,Y,,3,ディープインパクト,ホワイトマズル,,
7,6,メルテミア,牡6,小坂,栗東・小栗,逃げ,81.3,9,10,,14.0,492(+14),京都,188,中26週,Y,Y,3,トゥザグローリー,With Approval,,
8,7,ガイフウカイセイ,牡5,草野,美浦・松山,,157.9,11,10,,13.9,534(+2),福島,21,中2週,Y,,3,ミッキーアイル,シンボリクリスエス,,
9,7,デシマルサーガ,牡4,,美浦・粕谷,差し,41.4,8,9,,13.4,474(+2),中山,77,中10週,Y,,3,バゴ,メイショウボーラー,,
10,8,アスターディゴン,牡5,黒岩,栗東・中竹,先行,13.5,5,8,,13.4,484(-6),中山,77,中10週,Y,,3,キズナ,ゼンノロブロイ,,
11,8,アンクルブラック,牡4,高田,栗東・高橋亮,逃げ,3.7,2,3,,13.7,484(+10),東京,35,中4週,Y,,3,キタサンブラック,ダンスインザダーク,,
