券種,組み合わせ,配当,人気
単勝,13,1580,8
複勝,13,340,7
複勝,6,280,4
複勝,2,330,6
枠連,4-8,5240,21
馬連,6-13,6680,25
ワイド,6-13,1630,23
ワイド,2-13,1990,26
ワイド,2-6,1360,19
馬単,13-6,15940,57
3連複,2-6-13,16540,54
3連単,13-6-2,131450,401
