着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,8,15,マイネルティグレ,牡3,55.0,団野,1:47.6,,1,3.1,35.0,栗東西園正,472(-4)
2,7,12,ヴィゴラスダンサー,牝5,56.0,田口,1:47.6,クビ,11,28.1,35.3,栗東友道,446(-4)
3,1,1,マンデヴィラ,牝4,56.0,小崎,1:47.8,1.1/4,10,24.8,35.3,栗東福永,432(+4)
4,4,6,マチカゼ,牡4,58.0,西村淳,1:47.9,アタマ,5,8.9,35.3,栗東杉山晴,482(-8)
5,6,10,マイシンフォニー,牝5,56.0,坂井,1:48.0,1/2,2,5.7,35.7,栗東松永幹,498(+4)
6,4,7,ルクスビッグスター,牡4,58.0,和田竜,1:48.0,クビ,8,16.5,35.2,栗東清水久,480(0)
7,3,4,アストロフィライト,牝5,56.0,幸,1:48.1,3/4,4,8.4,35.2,栗東中内田,462(+2)
8,2,3,カフジアスール,牡6,58.0,柴田裕,1:48.1,ハナ,9,22.7,34.8,栗東中竹,480(-4)
9,6,11,クイックバイオ,牝3,53.0,酒井,1:48.3,3/4,6,13.1,35.4,栗東須貝,484(+4)
10,3,5,ムーンリットナイト,牡5,58.0,横山典,1:48.5,1.1/4,3,6.3,35.5,栗東杉山佳,502(-6)
11,8,14,ディヴァージオン,牝4,56.0,角田和,1:48.5,クビ,14,114.4,36.3,栗東藤岡,448(+10)
12,7,13,カレンマックナイト,牡5,58.0,松若,1:48.6,1/2,13,65.7,35.7,栗東平田,448(0)
13,5,9,トーアライデン,牡4,58.0,中井,1:48.9,1.3/4,7,15.5,36.2,栗東河嶋,500(+6)
14,5,8,ショウナンナダル,牝5,56.0,永島,1:49.0,1,12,50.6,36.2,栗東須貝,450(+2)
15,2,2,ヒルノエドワード,牡7,58.0,太宰,1:49.2,1,15,321.7,36.4,栗東昆,484(+6)
