馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,ペルセポネ,牝3,丹内,栗東・渡辺,先行,16.5,8,9,3歳1勝クラス,39.4,482(+8),阪神,112,中15週,Y,,3,ナダル,サウスヴィグラス,,
2,1,モズイージス,牡5,永島,栗東・高橋康,先行,166.1,14,6,4歳以上1勝クラス,37.3,482(+10),中京,92,中12週,Y,,3,サンダースノー,ハービンジャー,,
3,2,クインズシャウラ,牝5,西塚,栗東・野中,差し,109.3,13,5,4歳以上1勝クラス,37.6,430(-2),新潟,29,中3週,Y,,3,キンシャサノキセキ,トワイニング,,
4,2,ランドプリメーロ,牡4,国分優,栗東・安達,先行,458.3,16,11,JRA交流,42.1,472(+1),園田,87,中11週,,,0,Saxon Warrior,Dalakhani,,
5,3,オースミライト,牝4,加藤,栗東・宮本,先行,92.3,12,2,4歳以上1勝クラス,37.9,476(-4),新潟,29,中3週,Y,,3,ミッキーアイル,フレンチデピュティ,,
6,3,ディーエストッキー,牡5,,栗東・橋口,追込,25.5,9,4,4歳以上1勝クラス,36.3,460(-6),新潟,21,中2週,Y,,3,レッドスパーダ,アグネスタキオン,,B
7,4,グランデスフィーダ,牡6,戸崎圭,栗東・佐藤悠,差し,7.8,3,2,4歳以上1勝クラス,36.7,550(+8),新潟,21,中2週,Y,,3,ドゥラメンテ,Bellamy Road,,
8,4,カネコメファミリー,牝5,松山,栗東・中尾,,12.0,6,5,4歳以上1勝クラス,36.8,508(0),京都,29,中3週,Y,,3,ホッコータルマエ,アフリート,,B
9,5,エリカヴェローナ,牝5,北村友,栗東・吉岡,先行,6.8,2,3,4歳以上1勝クラス,36.9,526(0),京都,127,中17週,Y,,3,Quality Road,Fastnet Rock,,
10,5,メイショウハボマイ,牡4,森田,栗東・本田,差し,319.3,15,13,4歳以上1勝クラス,37.6,470(0),福島,64,中8週,Y,,3,マジェスティックウォリアー,ネオユニヴァース,,
11,6,アームズレジェンド,牡3,岩田望,栗東・上村,先行,2.3,1,2,3歳1勝クラス,36.8,488(-4),阪神,77,中10週,Y,,3,ダノンレジェンド,コロナドズクエスト,,B
12,6,レッドレベンディス,牡3,武豊,栗東・庄野,差し,10.8,5,1,3歳未勝利,37.0,446(-2),阪神,78,中10週,Y,,3,クリソベリル,ロードカナロア,,
13,7,キンダープンシュ,牝3,Ｍデム,栗東・大久保,先行,29.3,11,14,3歳1勝クラス,39.9,478(-2),京都,133,中18週,Y,,3,モーリス,ゴールドアリュール,,
14,7,グラスゴー,牝3,田山,栗東・浜田,先行,26.0,10,10,3歳1勝クラス,37.9,452(+12),京都,133,中18週,Y,,3,モズアスコット,ゼンノロブロイ,,
15,8,マウンテンバローズ,牡3,吉村,栗東・清水久,先行,9.8,4,6,3歳1勝クラス,35.0,530(-6),中山,70,中9週,Y,,3,キタサンブラック,War Front,,
16,8,ラヴネヴァーダイズ,牡3,坂井,栗東・渡辺,先行,14.3,7,1,3歳未勝利,36.8,476(-8),阪神,85,中11週,Y,,3,ミッキーアイル,ジャイアントレッカー,,
