券種,組み合わせ,配当,人気
単勝,13,410,1
複勝,13,170,1
複勝,14,280,3
複勝,2,750,12
枠連,7-7,1330,6
馬連,13-14,1540,3
ワイド,13-14,560,1
ワイド,2-13,3510,50
ワイド,2-14,4160,54
馬単,13-14,2420,1
3連複,2-13-14,29560,110
3連単,13-14-2,127360,477
