着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,1,1,ヴィアルークス,牡7,60.0,森一,3:18.1,,1,2.2,13.6,栗東小林,510(+4)
2,5,5,フォーディアライフ,セ4,60.0,石神深,3:19.3,7,2,4.6,13.7,美浦矢嶋,538(-4)
3,8,12,オステリア,牡6,60.0,高田,3:19.4,1/2,3,8.4,13.7,栗東宮本,522(-2)
4,4,4,ブラックバラード,セ4,60.0,伴,3:19.6,1.1/4,12,46.8,13.7,美浦嘉藤,458(+16)
5,3,3,エブリモーメント,牡4,60.0,黒岩,3:20.1,3.1/2,11,46.5,13.8,栗東牧田,502(0)
6,8,11,シュハリ,牡5,60.0,江田勇,3:20.3,1.1/4,10,43.9,13.8,美浦粕谷,458(0)
7,7,9,ストラクチャー,セ4,60.0,草野,3:21.3,6,5,10.8,13.8,美浦和田郎,446(+4)
8,6,7,スズノイナズマ,セ7,60.0,大江圭,3:21.8,3,8,18.4,13.9,美浦深山,478(+10)
9,7,10,シルバースペード,牡5,60.0,上野,3:22.8,6,7,16.5,13.9,美浦小野,478(-2)
10,6,8,アルカンサス,牡6,60.0,西谷誠,3:22.9,1/2,4,10.4,13.9,美浦土田,482(-8)
11,5,6,ゴットリープ,牡5,60.0,五十嵐,3:23.2,1.1/2,9,38.9,14.0,美浦栗田,482(+10)
12,2,2,シーク,セ3,58.0,小牧加,3:25.9,大,6,14.3,14.2,栗東角田,528(+16)
