コーナー,通過順
1コーナー,
2コーナー,
3コーナー,"1,6(3,10,12)4(9,14)(2,5,11)(13,7,8)"
4コーナー,"1,6(3,12)(4,10)(2,9,14)(13,5,11)(7,8)"
