コーナー,通過順
1コーナー,"(10,*8,12)(3,4,9)(6,13)(2,7,11)5-1"
2コーナー,"(10,*8)12(3,4)9(2,6,13)(7,11)5-1"
3コーナー,"10,8(3,12)(4,9,13)(2,6)(11,7)5,1"
4コーナー,"(10,*12,13)(8,9)(3,4,7)6(2,1)11,5"
