着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,7,ペルアア,牝4,54.0,岩田望,1:52.8,,1,2.4,37.3,栗東野中,482(+2)
2,8,12,セイクリッドゲイズ,牡5,56.0,鮫島駿,1:53.1,1.1/2,5,9.9,37.1,栗東佐々木,494(-6)
3,7,11,カラフルキューブ,牝4,53.0,池添,1:53.1,クビ,4,9.0,36.9,栗東高野,474(-2)
4,4,5,ゼウスバイオ,牡4,55.0,和田竜,1:53.4,1.3/4,3,7.0,36.7,栗東畑端,500(-4)
5,2,2,メイショウミカワ,牡5,55.0,武豊,1:53.4,アタマ,6,14.4,38.0,栗東南井,484(-6)
6,6,8,ステイブルアスク,牝5,56.0,坂井,1:53.5,1/2,2,3.3,37.0,栗東矢作,442(-2)
7,6,9,クインズバジル,牝5,53.0,川須,1:53.9,2.1/2,9,69.3,38.2,栗東梅田,470(+4)
8,1,1,リバプールタウン,牡8,56.0,小沢,1:54.0,1/2,8,37.5,38.2,栗東石橋,490(-2)
9,3,3,ムエックス,牡5,55.0,秋山真,1:54.4,2.1/2,11,158.0,38.0,栗東大根田,518(+4)
10,5,6,シルバーエース,牡6,55.0,横山武,1:54.9,3.1/2,7,16.1,38.9,栗東橋口,474(+6)
11,8,13,エースレイジング,牡6,53.0,藤懸,1:55.2,1.3/4,12,227.5,38.2,栗東小崎,480(+8)
12,7,10,ゴールドティア,牝6,54.0,角田河,1:55.5,1.3/4,10,138.8,39.2,栗東池添学,478(+2)
13,4,4,トミケンボハテル,牡9,51.0,土田,1:57.7,大,13,429.7,40.3,美浦蛯名利,500(-10)
