コーナー,通過順
1コーナー,"(*7,10)(4,12)(9,14)(1,6)13(2,11)5,3,8"
2コーナー,"(*7,10)(4,9,12)14,1,6(2,13)11,3,5,8"
3コーナー,"(*7,10)12(4,9,14)-1(2,13)3(6,11,8)5"
4コーナー,"(*7,10)12(9,14)-4,1(13,3)8,11,2(6,5)"
