券種,組み合わせ,配当,人気
単勝,11,2770,10
複勝,11,730,11
複勝,16,470,6
複勝,9,640,9
枠連,6-8,5380,22
馬連,11-16,15670,47
ワイド,11-16,4170,48
ワイド,9-11,5190,63
ワイド,9-16,4560,53
馬単,11-16,41610,114
3連複,9-11-16,116330,289
3連単,11-16-9,794940,735
