馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マリノムーンリーフ,牝3,石神道,栗東・角田,差し,35.2,8,6,3歳未勝利,37.2,490(+2),京都,34,中4週,Y,,3,タワーオブロンドン,メジロベイリー,,
2,2,カレンココナ,牝3,小崎,栗東・小林,差し,10.5,6,3,3歳未勝利,36.2,432(-8),小倉,21,中2週,Y,,2,カレンブラックヒル,トーセンホマレボシ,,
3,3,ショコラキュイ,牡3,丹内,美浦・森一,先行,7.6,4,4,3歳未勝利,36.7,490(-2),小倉,14,中1週,Y,,3,ヘニーヒューズ,キングカメハメハ,,B
4,3,エコロレバン,牝3,小林美,栗東・大久保,先行,4.0,2,2,3歳未勝利,36.7,464(-6),小倉,28,中3週,Y,,2,Speightstown,J Be K,,
5,4,コウユーネロガ,牝3,古川奈,栗東・斉藤崇,先行,23.2,7,3,3歳未勝利,36.6,426(-8),小倉,14,中1週,Y,,3,ネロ,キンシャサノキセキ,,
6,4,カンフージョン,牡3,河原田,栗東・吉村,先行,50.9,10,15,3歳未勝利,42.4,512(-2),京都,41,中5週,Y,,3,Frosted,Pioneerof the Nile,,
7,5,モズタイシソウシ,牡3,和田陽,栗東・平田,先行,9.4,5,7,2歳未勝利,39.3,472(+8),阪神,69,中9週,Y,,3,モズアスコット,Raven's Pass,,
8,5,ファンシーフリル,牝3,秋山稔,美浦・蛯名利,,3.2,1,2,3歳未勝利,36.6,460(+2),小倉,14,中1週,Y,,3,フォーウィールドライブ,ノボジャック,,
9,6,ジェム,牝3,斎藤,栗東・杉山佳,差し,121.3,13,8,2歳未勝利,38.0,404(+4),阪神,77,中10週,Y,,3,ブルドッグボス,ディープインパクト,,
10,6,クレスコフェーヴ,牝3,中井,栗東・羽月,差し,399.3,14,13,3歳未勝利,38.0,396(-10),京都,34,中4週,Y,,3,オルフェーヴル,エイシンフラッシュ,,
11,7,タナスーペルノーバ,牡3,今村,栗東・寺島,先行,4.5,3,2,3歳未勝利,37.8,462(0),京都,35,中4週,Y,,3,ダノンプレミアム,ルーラーシップ,,
12,7,ココソラーレ,牝3,橋木,美浦・天間,差し,96.2,12,7,3歳未勝利,34.3,428(+4),小倉,27,中3週,Y,,3,セイウンコウセイ,オルフェーヴル,,
13,8,タイセイガナール,牡3,石田,美浦・伊藤圭,差し,42.3,9,7,3歳未勝利,39.4,472(-2),中山,35,中4週,Y,,3,タワーオブロンドン,ゴールドアリュール,,
14,8,レイナデルアイレ,牝3,嶋田,美浦・矢嶋,追込,74.7,11,12,3歳新馬,33.7,434(+10),小倉,27,中3週,Y,,1,レイデオロ,サクラバクシンオー,,
