着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,5,5,コスモブッドレア,牡3,55.0,横山武,1:59.3,,1,2.0,34.8,美浦小野,486(+2)
2,1,1,シュブリーム,牡8,58.0,永野,1:59.6,2,9,196.4,35.8,美浦大和田,484(-4)
3,4,4,フロムナウオン,牡4,58.0,津村,1:59.9,2,6,20.7,35.0,美浦手塚,540(+8)
4,3,3,ヴァイルマティ,牝4,56.0,丹内,2:00.0,クビ,4,10.2,34.7,美浦鹿戸,498(-16)
5,7,8,ピンキープロミス,牡4,58.0,木幡巧,2:00.2,1.1/4,7,27.7,34.5,美浦畠山,470(-6)
6,7,7,マーシャルポイント,牡3,55.0,ルメー,2:00.3,クビ,2,3.0,35.1,美浦木村,476(0)
7,2,2,ホウオウサンデー,牡6,58.0,田辺,2:00.7,2.1/2,5,17.6,34.9,美浦奥村武,472(+4)
8,8,9,メルトユアハート,牝3,53.0,横山和,2:01.1,2,3,8.1,36.2,栗東長谷川,500(+8)
9,6,6,オラヴェリタス,牡5,58.0,丸山,2:01.1,アタマ,10,228.5,36.3,美浦土田,518(+6)
10,8,10,マイネルダグラス,牡6,58.0,石川,2:02.2,7,8,146.5,36.9,美浦相沢,512(0)
