馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,マーゴットメネス,牡4,斎藤,美浦・伊坂,差し,54.7,13,8,4歳以上1勝クラス,34.8,486(+2),小倉,21,中2週,Y,,3,レイデオロ,Storm Cat,,B
2,1,ブルボンクイーン,牝4,国分恭,栗東・角田,,8.4,4,2,4歳以上1勝クラス,35.1,470(+2),小倉,15,中1週,Y,,3,キズナ,ボストンハーバー,,B
3,2,ルンナノオクリモノ,牡5,川端,栗東・大根田,差し,253.3,17,14,4歳以上1勝クラス,36.4,472(0),小倉,21,中2週,Y,,3,ディスクリートキャット,キングカメハメハ,,
4,2,ナムラエデン,牝4,小林美,栗東・小栗,先行,19.8,8,5,4歳以上1勝クラス,36.1,436(+2),小倉,22,中2週,Y,,3,ミッキーアイル,サクラバクシンオー,,
5,3,スーパーバイザー,牡4,,美浦・菊沢,差し,80.2,15,13,3歳以上1勝クラス,35.7,478(+24),新潟,126,中17週,Y,,3,ルーラーシップ,ハーツクライ,,
6,3,ティーラミレス,牝5,河原田,美浦・辻,先行,46.6,11,8,4歳以上1勝クラス,36.1,458(-4),小倉,22,中2週,Y,,3,マクフィ,ハーツクライ,,
7,4,セントキルダ,牡4,古川奈,栗東・音無,差し,31.9,10,5,4歳以上1勝クラス,36.0,476(-6),小倉,29,中3週,Y,,3,スワーヴリチャード,キングズベスト,,B
8,4,ルクスアドラー,牡4,佐々木,栗東・須貝,差し,7.8,3,5,4歳以上1勝クラス,35.1,466(0),小倉,21,中2週,Y,,3,オルフェーヴル,ストラヴィンスキー,,
9,5,パクスロマーナ,牝5,川須,栗東・藤沢,,61.3,14,10,,35.8,440(+4),小倉,35,中4週,Y,,3,ネロ,アンライバルド,,
10,5,メイショウオオミネ,牡5,秋山稔,栗東・石橋,差し,47.0,12,9,3歳以上1勝クラス,36.8,446(0),中京,78,中10週,Y,,3,ドゥラメンテ,Thousand Words,,
12,6,バイデンテソーロ,牡4,柴田大,美浦・畠山,先行,141.1,16,13,4歳以上1勝クラス,36.0,498(+4),小倉,21,中2週,Y,,3,ダノンバラード,リーチザクラウン,,
13,7,エクセルゴールド,牡4,丹内,美浦・武市,差し,7.6,2,5,4歳以上1勝クラス,35.4,486(0),小倉,28,中3週,Y,,3,ゴールドアクター,ケイムホーム,,B
14,7,ロードマイライフ,牡4,長岡,栗東・杉山晴,先行,2.6,1,8,,35.4,510(-8),小倉,35,中4週,Y,,3,ロードカナロア,ジャングルポケット,,B
15,7,ニシノトキメキ,牝5,菊沢,美浦・小手川,先行,30.2,9,13,3歳以上1勝クラス,34.9,484(+4),中京,85,中11週,Y,,3,リアルスティール,ダイワメジャー,,
16,8,スウィートリワード,牝4,小沢,栗東・宮本,差し,11.0,6,1,3歳未勝利,34.9,458(0),札幌,182,中25週,Y,Y,3,カリフォルニアクローム,モンジュー,,
17,8,シンドリームシン,牡4,吉田隼,栗東・武幸,差し,13.7,7,8,4歳以上1勝クラス,36.9,488(0),京都,29,中3週,Y,,3,キズナ,Harlan's Holiday,,B
18,8,ペルフェツィオーネ,牡4,藤懸,栗東・杉山佳,差し,8.8,5,5,4歳以上1勝クラス,34.6,462(-6),京都,28,中3週,Y,,3,ルーラーシップ,チチカステナンゴ,,
