馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,アルジェンタム,セ3,高杉,栗東・野中,先行,2.2,1,2,3歳未勝利,38.2,498(0),京都,22,中2週,Y,,1,シルバーステート,Union Rags,,
2,1,キングスペード,牡3,川端,栗東・武英,差し,322.7,14,10,3歳未勝利,41.4,478(+2),新潟,21,中2週,Y,,3,クリソベリル,ドリームジャーニー,,
3,2,ワルトシュタイン,牡3,坂井,栗東・佐藤悠,,25.9,7,3,3歳未勝利,38.2,482(0),京都,14,中1週,Y,,3,マジェスティックウォリアー,スウェプトオーヴァーボード,,B
4,2,ワンダーゾルダート,牡3,,栗東・羽月,先行,34.3,8,6,3歳未勝利,39.5,436(+6),京都,21,中2週,Y,,3,ゴールドドリーム,エイシンフラッシュ,,
5,3,マクローリン,牡3,菱田,栗東・加藤公,差し,367.5,15,7,3歳未勝利,38.2,464(-6),京都,15,中1週,Y,,3,ヴァンゴッホ,Frankel,,
6,3,アルファローバ,牡3,酒井,栗東・小栗,差し,442.2,16,12,3歳未勝利,39.3,526(-12),京都,15,中1週,Y,,2,ドレフォン,Lemon Drop Kid,,B
7,4,レッドホット,セ3,西村淳,栗東・河嶋,差し,12.6,6,3,3歳未勝利,37.2,458(0),京都,15,中1週,Y,,3,キズナ,Sky Mesa,,
8,4,サマーナジュム,牡3,松若,栗東・角田,先行,139.3,11,7,3歳未勝利,40.4,486(-8),京都,28,中3週,Y,,3,キズナ,Sky Mesa,,B
9,5,ナムラカメコ,牝3,森田,栗東・飯田,追込,306.1,13,14,3歳未勝利,38.6,440(-2),新潟,21,中2週,Y,,1,マクフィ,マンハッタンカフェ,,
10,5,ジェンティール,牡3,田山,栗東・須貝,先行,66.3,10,9,3歳未勝利,34.3,488(-6),阪神,71,中9週,Y,,3,シルバーステート,Smart Strike,,B
11,6,レヴロード,牡3,和田陽,栗東・畑端,差し,151.1,12,8,3歳未勝利,37.6,478(+2),阪神,70,中9週,Y,,3,キセキ,アジアエクスプレス,,
12,6,キープシャイニング,牡3,岩田望,栗東・長谷川,先行,5.6,2,9,3歳未勝利,39.2,496(-2),新潟,22,中2週,Y,,3,イスラボニータ,ブライアンズタイム,,B
13,7,カセノコンコルド,牡3,国分優,栗東・中尾,差し,51.5,9,4,3歳未勝利,38.8,458(-2),京都,21,中2週,Y,,3,リアルスティール,タニノギムレット,,
14,7,インドミタビリティ,牡3,亀田,栗東・杉山晴,先行,6.2,4,4,3歳未勝利,34.7,540(-4),東京,22,中2週,Y,,3,キタサンブラック,Scat Daddy,,
15,8,アイランド,牡3,吉村,栗東・清水久,,11.5,5,,,,478(0),,,,,,,シニスターミニスター,キングカメハメハ,,
16,8,キタノトレボーネ,牡3,中井,栗東・坂口,先行,5.8,3,2,3歳未勝利,38.9,470(+2),京都,28,中3週,Y,,2,ゴールドドリーム,トーセンブライト,,
