馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価
1,1,ナムラカミカゼ,牡8,和田竜,栗東・村山,差し,79.5,9,13,,36.2,502(+2),東京,21,中2週,Y,,3,キズナ,エンドスウィープ,
2,2,タクシンイメル,牝4,,栗東・武英,先行,33.9,7,9,4歳以上2勝クラス,39.5,472(-6),京都,14,中1週,Y,,3,サトノダイヤモンド,Birdstone,
3,3,シリアルノヴェル,牡5,西村淳,美浦・伊藤圭,先行,20.2,6,15,,36.7,486(+2),中山,70,中9週,Y,,3,ノヴェリスト,キングカメハメハ,
4,4,ミステリーウェイ,セ7,団野,栗東・小林,,13.7,5,3,,34.8,504(-4),京都,27,中3週,Y,,3,ジャスタウェイ,High Chaparral,
5,5,ハヤテノフクノスケ,牡4,岩田望,栗東・中村,差し,2.4,1,1,,35.0,540(+6),中京,55,中7週,Y,,3,ウインバリアシオン,シンボリクリスエス,
6,6,ウインエアフォルク,牡8,,美浦・根本,追込,95.1,10,14,,35.4,486(+10),中京,175,中24週,Y,,3,ゴールドシップ,ティッカネン,
7,7,グランアルティスタ B,牡4,武豊,栗東・寺島,差し,6.7,3,1,,34.9,526(+2),小倉,34,中4週,Y,,3,ミッキーロケット,スペシャルウィーク,
8,7,キングサーガ,セ8,Ｍデム,栗東・小栗,先行,38.9,8,10,,35.5,496(+20),中山,70,中9週,Y,,3,キングカメハメハ,ディープインパクト,
9,8,サンライズソレイユ,牡4,坂井,栗東・矢作,先行,2.7,2,2,,38.0,526(0),中京,54,中7週,Y,,3,キズナ,Scat Daddy,
10,8,リンフレスカンテ,牡7,松山,栗東・宮本,差し,7.6,4,3,,34.7,448(0),京都,104,中14週,Y,,3,ルーラーシップ,サンデーサイレンス,
