券種,組み合わせ,配当,人気
単勝,2,3250,8
複勝,2,520,8
複勝,12,220,3
複勝,5,140,1
枠連,1-6,2990,10
馬連,2-12,9930,28
ワイド,2-12,2590,27
ワイド,2-5,1380,15
ワイド,5-12,460,2
馬単,2-12,29610,69
3連複,2-5-12,7370,21
3連単,2-12-5,118840,321
