馬番,枠番,馬名,性齢,騎手,厩舎,脚質,単勝オッズ,人気,前走着順,前走レース名,上がり3F,馬体重,前走開催場,前走間隔日数,間隔表記,転入初戦,長期休養明け,直近3走JRA数,血統父,血統母父,調教評価,ブリンカー
1,1,バランスダンサー,牝3,田辺,美浦・久保田,,10.2,4,,,,476(0),,,,,,,エピファネイア,クロフネ,,
2,1,エコロアース,牡3,斎藤,美浦・斎藤誠,,30.9,7,,,,464(0),,,,,,,レイデオロ,Awesome Again,,
3,2,スティンガーグラス,牡3,ルメー,美浦・木村,,2.4,1,,,,464(0),,,,,,,キズナ,Not For Sale,,
4,2,アンゴラブラック,牝3,ピーヒ,美浦・尾関,,2.8,2,,,,474(0),,,,,,,キズナ,ルーラーシップ,,
5,3,グランコネクシオン,牝3,西村淳,美浦・畠山,,53.6,9,,,,420(0),,,,,,,ハーツクライ,Manduro,,
6,3,サルヴェージワーク,牡3,横山武,美浦・田村,,15.7,6,,,,514(0),,,,,,,Le Havre,モンジュー,,
7,4,イングリッドローズ,牝3,杉原,美浦・加藤士,,154.1,15,,,,402(0),,,,,,,ドレフォン,ディープインパクト,,
8,4,オーサムピクチャ,牝3,内田博,美浦・古賀,,150.8,13,,,,410(0),,,,,,,キズナ,キングカメハメハ,,
9,5,コスモハーディング,牡3,柴田大,美浦・和田勇,,93.8,12,,,,406(0),,,,,,,ゴールドシップ,ダノンシャンティ,,
10,5,デルマスカンダ,牡3,大野,美浦・和田郎,,292.9,16,,,,448(0),,,,,,,トーセンラー,ノヴェリスト,,
11,6,サツキイルージョン,牝3,小林凌,美浦・土田,,411.2,17,,,,434(0),,,,,,,トビーズコーナー,エイシンフラッシュ,,
12,6,ノリサンブラック,牡3,横山和,美浦・上原佑,,42.8,8,,,,440(0),,,,,,,キタサンブラック,フォーティナイナー,,B
13,7,リアルセンター,牝3,木幡巧,美浦・牧,,151.2,14,,,,492(0),,,,,,,ゴールドシップ,Congrats,,
14,7,ヘヴンズクライ,牡3,キング,美浦・大竹,,9.2,3,,,,422(0),,,,,,,ハーツクライ,スウェプトオーヴァーボード,,
15,8,フォルテフィオーレ,牡3,石橋脩,美浦・上原佑,,11.4,5,,,,442(0),,,,,,,ドゥラメンテ,ディープインパクト,,
16,8,ルージュアイトーン,牝3,北村宏,美浦・宮田,,68.2,10,,,,436(0),,,,,,,キズナ,Wiesenpfad,,
17,8,スズノアムール,牝3,藤田菜,美浦・深山,,88.6,11,,,,444(0),,,,,,,マインドユアビスケッツ,マンハッタンカフェ,,
