着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,人気,単勝オッズ,上がり3F,厩舎,馬体重
1,7,12,ロードフォアエース,牡3,55.0,岩田望,1:07.6,,1,2.3,34.0,栗東友道,526(-6)
2,6,9,ミルテンベルク,牡3,55.0,藤岡佑,1:07.7,1/2,5,8.1,33.4,栗東武英,486(+12)
3,3,4,ワンダーキサラ,牝5,56.0,太宰,1:08.0,2,10,58.2,34.8,栗東石橋,464(0)
4,4,5,キャプテンネキ,牝3,53.0,Mデム,1:08.1,1/2,4,6.5,33.9,栗東杉山晴,526(-4)
5,6,10,ガリレイ,セ7,58.0,角田河,1:08.1,ハナ,6,24.8,33.2,栗東高橋亮,514(-2)
6,3,3,スピリットガイド,牡3,55.0,鮫島駿,1:08.2,クビ,2,4.8,33.8,美浦手塚,516(0)
7,4,6,ハクサンパイオニア,牡4,58.0,吉村,1:08.2,クビ,8,46.2,33.6,栗東清水久,502(-2)
8,5,7,ロゼクラン,牝6,56.0,池添,1:08.2,クビ,7,27.8,33.2,栗東藤沢,448(0)
9,2,2,ルクスドヌーヴ,牝4,56.0,田口,1:08.4,1,11,78.3,33.8,栗東須貝,444(-8)
10,8,13,ビッグボーンリタ,牝4,56.0,西塚,1:08.6,1.1/4,14,421.3,34.2,栗東高橋康,476(+14)
11,1,1,ジャスパーノワール,牡3,55.0,団野,1:08.8,1.1/4,3,5.6,35.7,栗東森秀,506(0)
12,5,8,トーホウジュナール,牝6,56.0,永島,1:08.9,3/4,9,52.3,33.7,栗東谷,486(+6)
13,7,11,スカプラリオ,牝4,56.0,古川吉,1:09.1,1,13,337.1,33.7,栗東佐々木,470(+10)
14,8,14,シルフィードレーヴ,牝4,56.0,松山,1:09.3,1.1/4,12,95.5,34.2,栗東西園正,450(0)
